business_id,raw_business_id,entity,latitude,longitude,geo,name,city,state
14527,M7s8lS_XHuBOY0kQjSsJYA,b_M7s8lS_XHuBOY0kQjSsJYA,39.695213,-86.081365,"39.6952130000,-86.0813650000",El Puerto,Indianapolis,IN
14528,hmmNfcnQ0PH1e9lpbMvKrw,b_hmmNfcnQ0PH1e9lpbMvKrw,39.68028,-86.08818,"39.6802800000,-86.0881800000",Sun Tan City,Indianapolis,IN
14529,BT6kilXfDY_vJdnsz_mllg,b_BT6kilXfDY_vJdnsz_mllg,39.7850266,-86.1327374,"39.7850266000,-86.1327374000",Face Low Cost Animal Clinic,Indianapolis,IN
14530,NUGu31Ou05hGdZ1YPhVdNA,b_NUGu31Ou05hGdZ1YPhVdNA,39.667854,-86.08503,"39.6678540000,-86.0850300000",Target,Indianapolis,IN
14531,upk8KvYkU9GOEzZokUy_bA,b_upk8KvYkU9GOEzZokUy_bA,39.653723,-86.136127,"39.6537230000,-86.1361270000",Plato's Closet,Indianapolis,IN
14532,UhmuFTTPrm9tUrAkhK3MDw,b_UhmuFTTPrm9tUrAkhK3MDw,39.6394811,-86.1256794,"39.6394811000,-86.1256794000",Cinemark  - Greenwood Corner,Indianapolis,IN
14533,udHVIrP8z10Y4M0ocziJ6g,b_udHVIrP8z10Y4M0ocziJ6g,39.653063,-86.136205,"39.6530630000,-86.1362050000",PetSmart,Indianapolis,IN
14534,kQPL9ZzUexp46A_1YbKgvg,b_kQPL9ZzUexp46A_1YbKgvg,39.6391305,-86.0840988,"39.6391305000,-86.0840988000",Pet Supplies Plus Greenwood,Indianapolis,IN
14535,Q1HHAb4FzrzfnnrRyA8fgg,b_Q1HHAb4FzrzfnnrRyA8fgg,39.664583,-86.089236,"39.6645830000,-86.0892360000",Cheeseburger in Paradise,Indianapolis,IN
14536,ZxPnyLFm3ElCt52UIk4E9A,b_ZxPnyLFm3ElCt52UIk4E9A,39.9128998,-86.0719436,"39.9128998000,-86.0719436000",The Melting Pot,Indianapolis,IN
14537,7pI6lASZ4rPNPF8iX9jdoA,b_7pI6lASZ4rPNPF8iX9jdoA,39.76496,-86.160194,"39.7649600000,-86.1601940000",Ram Restaurant & Brewery,Indianapolis,IN
14538,ReV4Q3rEJ8neicQPc6pC0w,b_ReV4Q3rEJ8neicQPc6pC0w,39.764849,-86.1598,"39.7648490000,-86.1598000000",St. Elmo Steak House,Indianapolis,IN
14539,RQX-UJUzYwuNYHeppD81wQ,b_RQX-UJUzYwuNYHeppD81wQ,39.77817,-86.1530499,"39.7781700000,-86.1530499000",Roberts Camera,Indianapolis,IN
14540,QK-pep3qT5Twu5PNknntaA,b_QK-pep3qT5Twu5PNknntaA,39.7817574,-86.1551846,"39.7817574000,-86.1551846000",Arvey Paper & Office Products,Indianapolis,IN
14541,2-gqxtBtrAfg9gHpKqIkrA,b_2-gqxtBtrAfg9gHpKqIkrA,39.8755453,-86.0832671,"39.8755453000,-86.0832671000",Great Fermentations,Indianapolis,IN
14542,oJ4ik-4PZe6gexxW-tSmsw,b_oJ4ik-4PZe6gexxW-tSmsw,39.8735797809,-86.142783297,"39.8735797809,-86.1427832970",Broad Ripple Brewpub,Indianapolis,IN
14543,SMJ789hJySZZMhW7y6HDXw,b_SMJ789hJySZZMhW7y6HDXw,39.6664959,-86.0786455,"39.6664959000,-86.0786455000",Chick-fil-A,Indianapolis,IN
14544,KbKuKzmbdzdfrRwgAE6EGw,b_KbKuKzmbdzdfrRwgAE6EGw,39.765933,-86.159567,"39.7659330000,-86.1595670000",Palomino Restaurant & Bar,Indianapolis,IN
14545,UtJ6BgJRuzXS4utO2iDtlw,b_UtJ6BgJRuzXS4utO2iDtlw,39.7808148,-86.1497863,"39.7808148000,-86.1497863000",Invoke Yoga & Pilates Studio,Indianapolis,IN
14546,KaOvLKK4vYz8-M0Hd04PYg,b_KaOvLKK4vYz8-M0Hd04PYg,39.6521299,-86.1405996,"39.6521299000,-86.1405996000",Arthur R. Baxter Branch YMCA,Indianapolis,IN
14547,DoSC2R_HlEaTvrpzfbT-CQ,b_DoSC2R_HlEaTvrpzfbT-CQ,39.7693217,-86.1743384,"39.7693217000,-86.1743384000",National Institute For Fitness & Sport,Indianapolis,IN
14548,R5oE6DFjQOCpRkPRzp9k1A,b_R5oE6DFjQOCpRkPRzp9k1A,39.66790272,-86.08690177,"39.6679027200,-86.0869017700",Bath & Body Works,Indianapolis,IN
14549,uvGfk8eirExWR-B9zsIN5Q,b_uvGfk8eirExWR-B9zsIN5Q,39.7686835,-86.15345,"39.7686835000,-86.1534500000",Indianapolis City Market,Indianapolis,IN
14550,5Mxa0q08Kn6ZVbmbsLcZDw,b_5Mxa0q08Kn6ZVbmbsLcZDw,39.9118377,-86.0631163,"39.9118377000,-86.0631163000",Buca di Beppo Italian Restaurant,Indianapolis,IN
14551,74RALsc8f_SWlmTBd6xdKA,b_74RALsc8f_SWlmTBd6xdKA,39.7698387811,-86.0588657311,"39.7698387811,-86.0588657311",Dairy Queen,Indianapolis,IN
14552,zcBaGiS6dNDdco1wgp35fg,b_zcBaGiS6dNDdco1wgp35fg,39.7679086283,-86.1583900452,"39.7679086283,-86.1583900452",The South Bend Chocolate Company,Indianapolis,IN
14553,3aT7XLIPKfdm0qxHJdGwEg,b_3aT7XLIPKfdm0qxHJdGwEg,39.779421,-86.1423457,"39.7794210000,-86.1423457000",Yats,Indianapolis,IN
14554,WI43CB49rj03QL2KwaBgtQ,b_WI43CB49rj03QL2KwaBgtQ,39.9089327,-86.0648858,"39.9089327000,-86.0648858000",TGI Friday's,Indianapolis,IN
14555,8l1VfyDv9yxDca7INFBKuw,b_8l1VfyDv9yxDca7INFBKuw,39.7552352,-86.1594578,"39.7552352000,-86.1594578000",The Greek Islands Restaurant,Indianapolis,IN
14556,FT-KmQ16bP_7PBTZerjPVA,b_FT-KmQ16bP_7PBTZerjPVA,39.9137588,-86.1370606,"39.9137588000,-86.1370606000",Cafe Nora,Indianapolis,IN
14557,XedpuFdd2llxJUF9sBTU2Q,b_XedpuFdd2llxJUF9sBTU2Q,39.9121303,-86.1352699,"39.9121303000,-86.1352699000",Mark Pi's China Gate,Indianapolis,IN
14558,bfIfIIqVw5xtw1BtWNlctQ,b_bfIfIIqVw5xtw1BtWNlctQ,39.785154,-86.101863,"39.7851540000,-86.1018630000",World Famous Sawmill Saloon,Indianapolis,IN
14559,pafrjSu3h0v0N8GR3ghNtQ,b_pafrjSu3h0v0N8GR3ghNtQ,39.8506443,-86.1455439,"39.8506443000,-86.1455439000",Yats,Indianapolis,IN
14560,DxylEakkwGY7nRCgY691vA,b_DxylEakkwGY7nRCgY691vA,39.7728009,-86.1524109,"39.7728009000,-86.1524109000",Elements,Indianapolis,IN
14561,Y302b9DxCZP_w5BJHy8eig,b_Y302b9DxCZP_w5BJHy8eig,39.910943119,-86.133700302,"39.9109431190,-86.1337003020",Hellas Cafe,Indianapolis,IN
14562,BUPtFEuzN1KeB4erBi-ivA,b_BUPtFEuzN1KeB4erBi-ivA,39.9104915,-86.1077452,"39.9104915000,-86.1077452000",Ruth's Cafe,Indianapolis,IN
14563,kYMbb8w911cQ0so_ExzlEQ,b_kYMbb8w911cQ0so_ExzlEQ,39.7698614392,-86.1452222755,"39.7698614392,-86.1452222755",Easley Winery,Indianapolis,IN
14564,ooMln6uH3Y9KN9tb0Abrhw,b_ooMln6uH3Y9KN9tb0Abrhw,39.9092285,-86.0653862,"39.9092285000,-86.0653862000",Victoria's Secret,Indianapolis,IN
14565,cGsewW-9GdycDS3YT_eUMA,b_cGsewW-9GdycDS3YT_eUMA,39.9135560495,-86.1083935818,"39.9135560495,-86.1083935818",The Cheesecake Factory - Indianapolis,Indianapolis,IN
14566,kSQNBSWTLlo-SwR6IcpvHA,b_kSQNBSWTLlo-SwR6IcpvHA,39.7682918,-86.1200611,"39.7682918000,-86.1200611000",El Sol De Tala,Indianapolis,IN
14567,dzAo5l1AAHnz8Ln5uim-ZQ,b_dzAo5l1AAHnz8Ln5uim-ZQ,39.91418,-86.137108,"39.9141800000,-86.1371080000",Whole Foods Market,Indianapolis,IN
14568,c1-LgoUcXYtw_zVt3FSwSg,b_c1-LgoUcXYtw_zVt3FSwSg,39.912575,-86.211803,"39.9125750000,-86.2118030000",Trader Joe's,Indianapolis,IN
14569,unc52U31YIybi7Zi2UhSdg,b_unc52U31YIybi7Zi2UhSdg,39.8705324,-86.142672,"39.8705324000,-86.1426720000",Wellington Pub,Indianapolis,IN
14570,odDEGNouucZ6O98WdD2v0A,b_odDEGNouucZ6O98WdD2v0A,39.8703503,-86.1426613,"39.8703503000,-86.1426613000",Casba,Indianapolis,IN
14571,UV0vf6VGzuNsrUJdZVc1nw,b_UV0vf6VGzuNsrUJdZVc1nw,39.8731391,-86.1426812,"39.8731391000,-86.1426812000",Plump's Last Shot,Indianapolis,IN
14572,OYHmydypUC3wwUouJ2NhZg,b_OYHmydypUC3wwUouJ2NhZg,39.7633,-86.158569,"39.7633000000,-86.1585690000",Claddagh Irish Pub,Indianapolis,IN
14573,J7_B_oDTGbFm4fe0Uy--lQ,b_J7_B_oDTGbFm4fe0Uy--lQ,39.8466138,-86.1460946,"39.8466138000,-86.1460946000",Taste Cafe & Marketplace,Indianapolis,IN
14574,Q4PsKtbnsRlccjs2C-oMng,b_Q4PsKtbnsRlccjs2C-oMng,39.8703622,-86.1445162,"39.8703622000,-86.1445162000",Bazbeaux Pizza,Indianapolis,IN
14575,1_YCzfB3Eh1sMN0Nx4idvg,b_1_YCzfB3Eh1sMN0Nx4idvg,39.825897,-86.135956,"39.8258970000,-86.1359560000",Indiana State Fairgrounds & Event Center,Indianapolis,IN
14576,zrfPrfX4AMGEJ_AHF91J_w,b_zrfPrfX4AMGEJ_AHF91J_w,39.7666303883,-86.1648058891,"39.7666303883,-86.1648058891",Indianapolis Marriott Downtown,Indianapolis,IN
14577,6x6rR-SErwOo3xF2AzXVHA,b_6x6rR-SErwOo3xF2AzXVHA,39.8274175724,-86.1896065943,"39.8274175724,-86.1896065943",Newfields: A Place for Nature and the Arts,Indianapolis,IN
14578,9yR67alv82ZU1X_cxs4Daw,b_9yR67alv82ZU1X_cxs4Daw,39.9146201,-86.11124,"39.9146201000,-86.1112400000",SEPHORA,Indianapolis,IN
14579,of-gWAswrou3sJ_xv0zyAw,b_of-gWAswrou3sJ_xv0zyAw,39.9107426,-86.1085058,"39.9107426000,-86.1085058000",Maggie Moo's,Indianapolis,IN
14580,o0Uyhto5jSmzzknXQBHiGg,b_o0Uyhto5jSmzzknXQBHiGg,39.8699243,-86.1435133,"39.8699243000,-86.1435133000",La Bamba,Indianapolis,IN
14581,EZ9KcPJ0oE2fh4vc67df3A,b_EZ9KcPJ0oE2fh4vc67df3A,39.9086807142,-86.071189,"39.9086807142,-86.0711890000",Half Price Books Records Magazines,Indianapolis,IN
14582,G7BQjv3iDfxROkAs-QxRpQ,b_G7BQjv3iDfxROkAs-QxRpQ,39.9133018,-86.1860983,"39.9133018000,-86.1860983000",Puccini's Pizza Pasta-Greenbriar,Indianapolis,IN
14583,pRhfAK-K0hiM9GJ9d6jsyg,b_pRhfAK-K0hiM9GJ9d6jsyg,39.9146112662,-86.10604296,"39.9146112662,-86.1060429600",Champps Kitchen + Bar,Indianapolis,IN
14584,c777OcBdsqSqGx0EyuCkAA,b_c777OcBdsqSqGx0EyuCkAA,39.6566,-86.1416,"39.6566000000,-86.1416000000",Petco,Indianapolis,IN
14585,rz06Vrx_VL3EyP9m2XlzDg,b_rz06Vrx_VL3EyP9m2XlzDg,39.8515187,-86.1228005,"39.8515187000,-86.1228005000",Marco's Restaurant & Lounge,Indianapolis,IN
14586,rm-mEYFpyucFYw8U40JF1g,b_rm-mEYFpyucFYw8U40JF1g,39.9263944,-86.0898614,"39.9263944000,-86.0898614000",96th Street Steakburgers,Indianapolis,IN
14587,Q7zukQiiH3uUccPOw8vkDA,b_Q7zukQiiH3uUccPOw8vkDA,39.7610482262,-86.1568784173,"39.7610482262,-86.1568784173",Arby's,Indianapolis,IN
14588,wIJK7QExz3C-g8EIJ-jSiQ,b_wIJK7QExz3C-g8EIJ-jSiQ,39.8693621,-86.1426881,"39.8693621000,-86.1426881000",Buffalo Wild Wings,Indianapolis,IN
14589,NhXS2YbDi3N1IrIl0bcnpg,b_NhXS2YbDi3N1IrIl0bcnpg,39.7716674,-86.1533709,"39.7716674000,-86.1533709000",Bazbeaux Pizza,Indianapolis,IN
14590,X86ZdtYKXXqtqhxIo27Hvg,b_X86ZdtYKXXqtqhxIo27Hvg,39.7973076,-86.2584216,"39.7973076000,-86.2584216000",Kohl's,Indianapolis,IN
14591,NTiPDvC99_yK0RY9ltnLgQ,b_NTiPDvC99_yK0RY9ltnLgQ,39.9133475,-86.0721952,"39.9133475000,-86.0721952000",Ale Emporium,Indianapolis,IN
14592,nREri9nQZASUfQD_ISQ_eg,b_nREri9nQZASUfQD_ISQ_eg,39.7638209258,-86.157758,"39.7638209258,-86.1577580000",Homewood Suites by Hilton Indianapolis-Downtown,Indianapolis,IN
14593,78xyCRB5MUebdAhhNR9qTw,b_78xyCRB5MUebdAhhNR9qTw,39.9263642,-86.1001662,"39.9263642000,-86.1001662000",Claddagh Irish Pub,Indianapolis,IN
14594,4uVjS4Oa7zK7H-vvjZkl1g,b_4uVjS4Oa7zK7H-vvjZkl1g,39.9256998,-86.0880303,"39.9256998000,-86.0880303000",Moon Dog Tavern,Indianapolis,IN
14595,DTxB12bQaZ1m-nLeXWX2rw,b_DTxB12bQaZ1m-nLeXWX2rw,39.756312,-86.159469,"39.7563120000,-86.1594690000",Shapiro's Delicatessen,Indianapolis,IN
14596,H9XYhNxQWdHAwjTCzOfFMA,b_H9XYhNxQWdHAwjTCzOfFMA,39.7767264,-86.1462257,"39.7767264000,-86.1462257000",Scholars Inn Restaurant & Lounge,Indianapolis,IN
14597,noaysXCIl7LmOTwzAxnnng,b_noaysXCIl7LmOTwzAxnnng,39.7677586,-86.1583138,"39.7677586000,-86.1583138000",Nicky Blaine's Cocktail Lounge,Indianapolis,IN
14598,JgBdKjE8cCB4eWRtRDGeVQ,b_JgBdKjE8cCB4eWRtRDGeVQ,39.8507426,-86.1454843,"39.8507426000,-86.1454843000",The Jazz Kitchen,Indianapolis,IN
14599,KyYPr8QLWpYYfKi0wKqeqQ,b_KyYPr8QLWpYYfKi0wKqeqQ,39.7694649,-86.15567,"39.7694649000,-86.1556700000",King David Dogs,Indianapolis,IN
14600,Gl2wxwEVFEc9Kb9TXIXQ5A,b_Gl2wxwEVFEc9Kb9TXIXQ5A,39.781795,-86.08241,"39.7817950000,-86.0824100000",Indy's Historic Steer-In Restaurant,Indianapolis,IN
14601,oLzfq3hDki53F_ZuamdmXg,b_oLzfq3hDki53F_ZuamdmXg,39.9106778,-86.1027335,"39.9106778000,-86.1027335000",Music Mill,Indianapolis,IN
14602,XT2LjmnD66isV8Tgj-Otpw,b_XT2LjmnD66isV8Tgj-Otpw,39.7756991,-86.1556814,"39.7756991000,-86.1556814000",Elbow Room,Indianapolis,IN
14603,l4ce2PFU6NWUvJYRZTl6-g,b_l4ce2PFU6NWUvJYRZTl6-g,39.7666047,-86.1595627,"39.7666047000,-86.1595627000",P.F. Chang's,Indianapolis,IN
14604,3hrEWKJxJUwEBmzw8oUYHw,b_3hrEWKJxJUwEBmzw8oUYHw,39.8705204,-86.1412303,"39.8705204000,-86.1412303000",Brugge Brasserie,Indianapolis,IN
14605,GfqPAxmkQQXFXAJ63aJUiA,b_GfqPAxmkQQXFXAJ63aJUiA,39.767475,-86.161164,"39.7674750000,-86.1611640000",Indiana Repertory Theatre,Indianapolis,IN
14606,omqM5OpM4sBWEIhmBK6VWw,b_omqM5OpM4sBWEIhmBK6VWw,39.636079,-86.1217623,"39.6360790000,-86.1217623000",Batteries Plus Bulbs,Indianapolis,IN
14607,vstYOxnXc3Vcq9rl5S19uA,b_vstYOxnXc3Vcq9rl5S19uA,39.9080273,-86.095148,"39.9080273000,-86.0951480000",Sangiovese Ristorante,Indianapolis,IN
14608,H-cNdJ7CGHHu0iZZ729NKg,b_H-cNdJ7CGHHu0iZZ729NKg,39.7689146,-86.1605111,"39.7689146000,-86.1605111000",120 West Bar & Grill,Indianapolis,IN
14609,Ih6_y2nnbg2Jw9Qdc876GA,b_Ih6_y2nnbg2Jw9Qdc876GA,39.766931766,-86.1619852334,"39.7669317660,-86.1619852334",Cafe Patachou,Indianapolis,IN
14610,5aFmUkHN1OH03P8Xrc8mjQ,b_5aFmUkHN1OH03P8Xrc8mjQ,39.766954,-86.163796,"39.7669540000,-86.1637960000",Loughmiller's Pub & Eatery,Indianapolis,IN
14611,HbxyEWVHPSZA_9cm9xo61Q,b_HbxyEWVHPSZA_9cm9xo61Q,39.7715266,-86.1594936,"39.7715266000,-86.1594936000",Le Peep Restaurant,Indianapolis,IN
14612,FOuKoFiRWDqV_asEJfDqDQ,b_FOuKoFiRWDqV_asEJfDqDQ,39.7685515,-86.1677919,"39.7685515000,-86.1677919000",Sky City Cafe,Indianapolis,IN
14613,0vIQ0onrTtDtZfG2otTsng,b_0vIQ0onrTtDtZfG2otTsng,39.7662329,-86.1636981,"39.7662329000,-86.1636981000",Shula's Steakhouse,Indianapolis,IN
14614,j_udZkQ0VG4xpJr8MVZn9w,b_j_udZkQ0VG4xpJr8MVZn9w,39.7687066,-86.1602721,"39.7687066000,-86.1602721000",McCormick & Schmick's Seafood & Steaks,Indianapolis,IN
14615,IRMY1SW5qsuhi8f1BnSRDg,b_IRMY1SW5qsuhi8f1BnSRDg,39.7633767,-86.1589287,"39.7633767000,-86.1589287000",Ike & Jonesy's,Indianapolis,IN
14616,NFWczFFz9FWlTzdtx7ODqQ,b_NFWczFFz9FWlTzdtx7ODqQ,39.7659,-86.158875,"39.7659000000,-86.1588750000",14 West Restaurant & Suites,Indianapolis,IN
14617,Gq0uY-nzwgHjlTGLSogKGg,b_Gq0uY-nzwgHjlTGLSogKGg,39.7639116347,-86.1595572,"39.7639116347,-86.1595572000",Omni Severin Hotel,Indianapolis,IN
14618,fSGs-ijJSlR8BjcV3MfNUA,b_fSGs-ijJSlR8BjcV3MfNUA,39.912633,-86.17944,"39.9126330000,-86.1794400000",Hunan Chinese Restaurant,Indianapolis,IN
14619,3zvXuLNed5Bvvl5l8OQbCA,b_3zvXuLNed5Bvvl5l8OQbCA,39.9060732277,-86.0929693088,"39.9060732277,-86.0929693088",Bonefish Grill,Indianapolis,IN
14620,K7COP3apcoLdA54zavg5UQ,b_K7COP3apcoLdA54zavg5UQ,39.9095331,-86.0988054,"39.9095331000,-86.0988054000",Puccini's Pizza Pasta - Clearwater,Indianapolis,IN
14621,u_S84xiDCRJ3CV204CIYuQ,b_u_S84xiDCRJ3CV204CIYuQ,39.7733855,-86.1517062,"39.7733855000,-86.1517062000",Silver In the City,Indianapolis,IN
14622,oIiiGbVLfCa2JB5cNm3UgQ,b_oIiiGbVLfCa2JB5cNm3UgQ,39.640072,-86.128497,"39.6400720000,-86.1284970000",Kabuto Japanese Steak House,Indianapolis,IN
14623,W3pOGK9qIZJbA6CS0HRNcQ,b_W3pOGK9qIZJbA6CS0HRNcQ,39.8695839,-86.1456129,"39.8695839000,-86.1456129000",HotBox Pizza,Indianapolis,IN
14624,Zon7M2M2j4q7208Zz0jw3w,b_Zon7M2M2j4q7208Zz0jw3w,39.7601007,-86.1638877,"39.7601007000,-86.1638877000",Indianapolis Colts,Indianapolis,IN
14625,gskQWHBPi4frHCxCMkhRRw,b_gskQWHBPi4frHCxCMkhRRw,39.694957,-86.0813602479,"39.6949570000,-86.0813602479",Trendsetters Hair Design Group,Indianapolis,IN
14626,dmiZoLwG95v53gG5idmJYw,b_dmiZoLwG95v53gG5idmJYw,39.9056303,-86.0800315,"39.9056303000,-86.0800315000",Absolu Spa & Skin Care,Indianapolis,IN
14627,-eLCHvtz99fc985UNL1rTA,b_-eLCHvtz99fc985UNL1rTA,39.9117677,-86.2202697,"39.9117677000,-86.2202697000",Outback Steakhouse,Indianapolis,IN
14628,fWABYDe4AZEkfeNJIu7CTg,b_fWABYDe4AZEkfeNJIu7CTg,39.6494036,-86.1583893,"39.6494036000,-86.1583893000",Vito Provolone's,Indianapolis,IN
14629,abNAMFFW2e1PxZLQPKpe9w,b_abNAMFFW2e1PxZLQPKpe9w,39.6573973455,-86.1417211075,"39.6573973455,-86.1417211075",Outback Steakhouse,Indianapolis,IN
14630,5IvBJJl3bemFixZ9uh_wXg,b_5IvBJJl3bemFixZ9uh_wXg,39.7736134,-86.1502333,"39.7736134000,-86.1502333000",The Rathskeller,Indianapolis,IN
14631,5ZXmpIVqjGB9cqEUDJ7Reg,b_5ZXmpIVqjGB9cqEUDJ7Reg,39.77184,-86.15317,"39.7718400000,-86.1531700000",MacNivens,Indianapolis,IN
14632,GcB6ydlPej7iFqkGVK0ZRA,b_GcB6ydlPej7iFqkGVK0ZRA,39.7732478,-86.1511894,"39.7732478000,-86.1511894000",Chatterbox Jazz Club,Indianapolis,IN
14633,6lILg_0d7jP2D-R4yYLSmA,b_6lILg_0d7jP2D-R4yYLSmA,39.7676652,-86.2491188,"39.7676652000,-86.2491188000",8 Seconds Saloon,Indianapolis,IN
14634,G97-9953XuYC3eouiF9utw,b_G97-9953XuYC3eouiF9utw,39.7718204,-86.1540849,"39.7718204000,-86.1540849000",Front Page Sports Bar and Grill,Indianapolis,IN
14635,aFxfeILCSjh1Lo2s_7DAmQ,b_aFxfeILCSjh1Lo2s_7DAmQ,39.7770114,-86.1458152,"39.7770114000,-86.1458152000",Mass Ave Pub,Indianapolis,IN
14636,oa1U82IJ_Y8wf6-Ko5Tnew,b_oa1U82IJ_Y8wf6-Ko5Tnew,39.7733116019,-86.1418963044,"39.7733116019,-86.1418963044",Midland Arts & Antiques Market,Indianapolis,IN
14637,50CB6Pl8YdeN3CyOHvpmNg,b_50CB6Pl8YdeN3CyOHvpmNg,39.6493137695,-86.134916,"39.6493137695,-86.1349160000",AAA Greenwood / Southport Office,Indianapolis,IN
14638,RtAoOM6aWYR3gW4ScWDd4g,b_RtAoOM6aWYR3gW4ScWDd4g,39.6545980108,-86.1579197,"39.6545980108,-86.1579197000",Dairy Queen,Indianapolis,IN
14639,JFqUtPvhBe7QEyEhA2Z2SQ,b_JFqUtPvhBe7QEyEhA2Z2SQ,39.912846,-86.206121,"39.9128460000,-86.2061210000",Bravo! Cucina Italiana,Indianapolis,IN
14640,CVnp_PA5sRm_hFcmwmUNAQ,b_CVnp_PA5sRm_hFcmwmUNAQ,39.8428868089,-86.1542540158,"39.8428868089,-86.1542540158",Cafe Patachou,Indianapolis,IN
14641,CygwCGaw_aCWdpE6cXgSwg,b_CygwCGaw_aCWdpE6cXgSwg,39.775819,-86.147476,"39.7758190000,-86.1474760000",Agio,Indianapolis,IN
14642,6eTNFT9_gehIYjIkDQBPag,b_6eTNFT9_gehIYjIkDQBPag,39.7643527,-86.1600098,"39.7643527000,-86.1600098000",Mikado Japanese,Indianapolis,IN
14643,eXMfOA7nAh3dlLgyw-939g,b_eXMfOA7nAh3dlLgyw-939g,39.869827,-86.096166,"39.8698270000,-86.0961660000",Some Guys Pizza Pasta Grill,Indianapolis,IN
14644,zIDuAuwyaLmNwv4k18mbwA,b_zIDuAuwyaLmNwv4k18mbwA,39.8317759,-86.2404209,"39.8317759000,-86.2404209000",India Palace,Indianapolis,IN
14645,-5UQGwUZWUhPi5pJlcwEYA,b_-5UQGwUZWUhPi5pJlcwEYA,39.913012,-86.180881,"39.9130120000,-86.1808810000",Ocean World,Indianapolis,IN
14646,mGy0KzmeGIECUL0nZXUV0g,b_mGy0KzmeGIECUL0nZXUV0g,39.8699081,-86.1432378,"39.8699081000,-86.1432378000",Ripple Bagel & Deli,Indianapolis,IN
14647,73SBw4e6ntvfJdH2I3NV1w,b_73SBw4e6ntvfJdH2I3NV1w,39.8512516309,-86.2629520466,"39.8512516309,-86.2629520466",Puerto Vallarta Mexican Restaurant & Cantina,Indianapolis,IN
14648,8bbd1SqLhPPGK-slwfW4UQ,b_8bbd1SqLhPPGK-slwfW4UQ,39.825243,-86.236786,"39.8252430000,-86.2367860000",La Bamba,Indianapolis,IN
14649,nR5YybQrv7P62jd_oP5p7g,b_nR5YybQrv7P62jd_oP5p7g,39.8508246,-86.1408785,"39.8508246000,-86.1408785000",Mama Carolla's,Indianapolis,IN
14650,JEHLdDbFMS1tEMSgaKfJxA,b_JEHLdDbFMS1tEMSgaKfJxA,39.66414,-86.093094,"39.6641400000,-86.0930940000",Texas Roadhouse,Indianapolis,IN
