user_id,friend_user_id
9645,14693
9645,13215
1146,4197
1146,2500
1146,816
1146,967
1146,5824
1146,2478
1146,1233
1146,2763
996,46
996,595
996,99
996,535
996,17452
996,59
996,3925
932,1101
932,816
932,1921
932,6373
932,1178
932,12410
932,6269
932,9321
932,8600
932,10725
932,4419
932,8157
932,3472
932,5214
932,12815
932,6025
932,2093
932,16843
932,6429
932,13043
932,3010
932,8798
932,10714
932,15775
932,12628
932,10808
932,12077
932,11388
932,3614
932,3530
932,10178
932,12675
932,15952
932,2542
932,15572
932,10029
932,10088
932,6510
932,2480
932,10829
665,2476
665,801
2370,1484
2370,1172
2370,2460
2370,816
8291,12753
8291,12014
8291,3378
8291,1748
8291,3925
8291,1491
8291,7083
8291,8430
8291,10504
8291,16043
8291,5961
8291,3010
8291,8788
8291,699
8291,4750
8291,16147
8291,6261
8291,7825
2048,1170
2048,1934
2048,2173
2048,816
2048,4201
2048,174
2048,2572
2048,3865
2048,3010
2048,6361
2048,1171
2048,6954
2048,6005
2048,225
2048,2441
2048,3235
2048,1043
2048,4923
2048,3090
2048,602
2048,4632
2048,3508
2048,2665
2048,4478
1615,1641
1615,2460
1615,2696
1615,2601
1615,624
1615,3010
1615,1075
1615,900
1615,1270
1615,2533
1615,1534
1615,1905
1615,2393
1615,2647
1615,1461
1615,4186
1615,4798
1615,4509
1615,1537
1615,1999
1615,2364
1615,1135
1615,2500
340,780
340,3925
340,99
340,113
2856,17536
2856,745
2856,18119
974,1228
974,1226
974,3230
974,99
974,681
974,1648
974,4845
974,4233
974,1756
974,1229
974,752
974,517
9491,10903
9491,8045
9491,605
9491,7731
9491,4933
9491,8788
144,756
144,1069
144,556
144,99
144,686
144,142
144,752
144,517
144,183
144,107
144,845
144,191
144,484
144,2916
144,859
144,5074
144,2763
144,1772
144,735
144,244
1048,2500
1048,2259
1048,1641
1048,692
1048,903
1048,3010
1048,452
24,3925
24,17452
24,3028
24,3278
24,29
24,41
24,1641
24,448
24,46
24,7506
24,9574
24,621
24,1148
24,8443
24,99
1816,963
1816,2215
1816,2878
1816,2832
1816,1641
1816,2704
1816,3618
1816,4556
1816,2195
1816,3010
1816,3341
1816,810
1816,8531
1816,816
1816,4086
1816,1750
1816,2083
1816,8488
879,621
879,2843
879,9832
879,8655
3892,503
3892,501
3892,5801
1099,1058
1099,2981
1099,1199
1099,2167
1099,3144
1099,1101
1099,5006
1099,1402
1099,3423
1099,3557
1099,5913
1099,2833
1099,12444
1099,1493
1099,5329
1099,4556
1099,6224
1099,9580
1099,4537
1099,7194
1099,1420
1099,3530
1099,6429
1099,4531
1099,5277
1099,4379
1099,2083
1099,4772
3363,1372
3363,1241
3363,3910
3363,2213
3363,1551
3363,1646
3363,1999
3363,2265
3363,1631
3363,624
3363,5502
3363,2284
3363,810
3363,1173
3363,3223
3363,4153
3363,4641
3363,1750
3363,2264
3363,492
3363,752
3363,4206
3363,3392
3363,1491
3363,2533
3363,5696
3363,3324
3363,6117
3363,2164
3363,187
3363,4353
3363,4813
3363,4511
3363,3420
3363,2024
3363,4078
3363,1156
3363,6592
3363,3544
3363,1981
3363,2014
3363,11642
3363,1641
3363,3010
3363,5369
3363,5214
3363,5287
3363,2907
3363,4231
3363,4170
3363,4540
3363,6887
3363,6988
3363,4244
3363,9574
3363,2879
3363,2168
3363,6076
3363,1191
3363,99
3363,868
3363,7042
3363,1590
3363,10654
3363,2842
3363,1595
3363,4186
3363,3610
3363,1563
3363,1402
3363,3157
1796,99
1796,752
1796,2315
1796,8398
1796,44
1796,2223
1796,4199
1796,4197
1796,3925
1796,3128
1796,17219
1796,8439
1796,16034
1796,12687
74,167
74,185
74,390
74,117
74,479
74,1163
74,816
74,1484
74,187
74,54
74,355
74,1235
74,1289
74,4604
74,3635
74,3947
74,5240
74,1455
74,7393
74,2000
74,5647
74,2284
74,45
74,3120
74,18
74,3775
74,394
74,225
2113,2500
2113,2460
2113,2283
2113,771
2113,3821
2113,4672
378,816
378,380
378,1356
378,1905
4544,3925
4544,752
4544,99
4544,15875
4544,6988
4544,5762
4544,16034
4544,8443
4544,7377
4544,5765
4544,9866
4544,14181
4544,4197
4544,1457
4544,1698
4544,6076
4544,9013
4544,5017
4544,2630
4544,7731
4544,10832
4544,8788
4544,7801
4544,9070
4544,14199
1415,1196
365,948
365,747
365,621
365,88
365,4083
26,108
26,93
26,3278
26,29
26,2793
1069,816
1069,2916
1069,3925
1069,517
1069,46
1069,12014
1069,3278
1069,756
1069,33
1069,7159
1069,110
1069,59
1069,600
1069,1243
1069,1241
1069,2190
1069,4197
1069,686
1069,1759
1069,4933
1069,2223
1069,9236
1069,16044
1069,14632
1069,14662
1069,413
1069,404
1069,17086
1069,14237
1069,9406
1069,975
1069,752
1069,17452
1069,144
1069,255
1069,99
1069,10046
1069,484
1069,183
1069,44
1069,1698
1069,845
68,270
68,7
68,15
68,167
68,89
68,48
68,5346
68,5537
68,4511
68,3521
68,2779
68,464
68,3355
68,7393
68,5922
68,6223
68,1277
68,676
68,1184
68,6891
68,4575
68,544
68,185
68,7002
68,5470
68,4913
68,1646
68,3010
68,7091
68,3662
68,2647
68,3324
68,2488
68,5630
68,2872
68,6957
68,5935
68,2480
68,3508
68,225
68,6375
68,12528
68,5613
68,6136
68,7356
68,84
68,6206
68,3014
68,602
68,6586
68,8779
68,3696
68,6117
68,4078
68,7056
68,5853
68,1245
68,3157
68,5155
68,4518
68,2167
68,7628
68,7757
68,6361
68,7930
68,4466
68,6500
68,3153
68,810
68,4736
68,3269
68,4860
68,8750
68,6212
68,961
68,4604
68,8903
68,8704
68,8853
68,8493
68,8572
68,5701
68,6106
68,1811
68,6396
68,3296
68,6046
68,5901
68,16050
68,9847
68,7880
68,6089
68,1094
68,1191
68,1082
68,6271
68,4939
68,7705
68,1590
68,1491
68,9574
68,9406
68,470
68,16147
68,78
68,1171
68,1999
68,1461
68,2268
68,2334
68,13024
68,5581
68,6256
68,3915
68,2831
68,9749
68,1275
68,9253
68,14935
68,4283
145,65
145,836
145,99
145,44
145,183
145,10
145,3925
145,2810
145,128
145,484
145,244
145,663
145,59
145,534
145,1085
145,2008
145,189
145,517
145,95
145,2763
145,243
145,2190
145,4197
145,7492
145,709
145,752
145,137
145,15
145,756
145,141
145,6988
367,12014
367,3925
367,10903
367,9529
367,8704
367,3544
88,1212
88,1152
88,187
88,2981
88,967
88,3010
88,3302
88,1066
88,1079
88,1873
88,810
88,1923
88,512
88,3925
88,663
88,1122
88,1459
88,1134
88,2329
88,1641
88,1402
88,365
88,1323
88,1343
88,2696
88,1625
88,185
88,2533
88,492
88,2500
88,3110
88,5507
88,4957
88,1246
88,5369
88,6151
88,3432
88,4736
88,961
88,1999
88,4231
88,3551
88,3401
88,6500
88,3618
88,1184
88,602
88,1541
88,2970
88,3157
88,4528
88,5630
88,7874
88,6396
88,1646
88,2779
88,3128
88,783
88,5088
88,1590
88,2907
88,1233
88,9574
88,1729
88,7274
88,10131
88,7263
88,2150
88,9550
88,10832
88,311
88,595
88,4078
88,816
88,2429
88,3132
88,1595
88,624
88,2488
88,54
88,1461
88,6117
88,1191
88,1275
88,3299
88,2899
88,9336
88,3393
88,3353
88,1670
88,1125
88,957
88,4405
88,4199
88,2635
88,234
88,6964
88,15800
88,8683
88,11494
13199,8427
13199,4214
1361,1614
1361,171
1361,6977
1361,1170
1361,4876
1361,3587
1361,4311
1361,8373
1361,9550
1361,11098
1361,1815
1361,6052
17086,14486
17086,1069
17086,16044
602,900
602,554
602,99
602,676
602,1372
602,816
602,957
602,1473
602,54
602,1412
602,624
602,2375
602,1028
602,1795
602,1814
602,1367
602,1070
602,4037
602,1235
602,1239
602,768
602,187
602,809
602,2272
602,2872
602,1434
602,908
602,3353
602,1641
602,2191
602,185
602,1133
602,2700
602,1243
602,2500
602,1646
602,2008
602,2134
602,2353
602,562
602,2133
602,1275
602,1896
602,3010
602,3014
602,2374
602,1491
602,6136
602,3705
602,1171
602,2233
602,12528
602,3599
602,4078
602,440
602,1184
602,4964
602,2284
602,5537
602,4220
602,2818
602,1933
602,2334
602,3420
602,5973
602,2048
602,1999
602,6155
602,1631
602,6770
602,7002
602,1681
602,12696
602,4623
602,88
602,5853
602,6905
602,4507
602,3018
602,4153
602,1565
602,5705
602,2540
602,2430
602,6644
602,1811
602,7717
602,4518
602,8853
602,4531
602,7682
602,1461
602,3298
602,7305
602,9574
602,7850
602,8482
602,4736
602,2852
602,1277
602,9988
602,605
602,1567
602,7587
602,1729
602,5602
602,2400
602,3157
602,2850
602,6076
602,3531
602,10559
602,7390
602,2173
602,68
602,2879
602,3355
602,2785
602,4199
602,1590
602,3153
602,1066
602,5629
602,10135
602,6581
602,961
602,810
602,4615
602,4511
602,3324
602,1407
602,5346
602,9550
602,5876
1560,816
1560,1275
1560,1303
1560,1583
1560,54
1560,1782
1560,2515
1560,3685
1560,5779
1560,2015
1560,4923
1560,9550
1560,3010
1095,1134
1095,4206
1095,1900
1095,1527
1095,1463
1095,1171
1095,1372
1095,1790
1095,5089
1095,1759
1095,2993
1095,1270
1095,2268
1095,3870
1095,7756
1095,3406
1095,1830
1095,1473
1095,1459
1095,1082
1095,595
1095,54
1095,554
1095,1184
1095,440
1095,1641
1095,2500
1095,7364
1095,1999
1095,3353
1095,1275
1095,4407
1095,5164
1095,2284
1095,5369
1095,7288
1095,1646
1095,3401
1095,816
1095,1367
1095,1849
1095,3010
1095,624
1095,1949
1095,4699
1095,3841
1095,7533
1095,3392
1095,99
1095,2223
1095,187
345,109
345,411
345,384
345,470
345,1235
345,1233
345,4199
759,15908
759,456
759,3925
759,3166
759,2008
759,7670
759,1233
759,5581
759,8597
759,7094
759,12106
759,3269
759,10838
759,3010
759,7549
759,12502
759,17406
759,16145
759,16050
1871,52
1243,1363
1243,602
1243,961
1243,1367
1243,1324
1243,721
1243,99
1243,1083
1243,1104
1243,554
1243,45
1243,1641
1243,185
1243,1239
1243,187
1243,1134
1243,780
1243,1069
1243,1707
1243,1122
1243,2500
1243,1646
1243,5627
1243,5254
1243,311
1243,3010
1243,5287
1243,6117
1243,1750
1243,816
1243,1206
1243,1191
1047,663
1047,816
1047,1066
1047,2500
1047,2620
1047,2719
1047,699
595,1923
595,603
595,996
595,4197
595,17452
595,1818
595,88
595,187
595,15329
595,1915
595,1545
595,2810
595,2500
595,2223
595,439
595,46
595,567
595,2609
595,4933
595,1066
595,1095
595,99
595,271
595,3771
595,2763
595,11277
595,1595
595,1082
595,6708
595,10504
595,3378
595,3128
595,4199
595,1750
595,10327
595,13097
595,7492
595,16147
595,12164
595,816
595,6988
595,15184
595,245
595,3158
595,6076
595,2793
595,2379
595,11520
595,3925
595,16044
595,5961
595,8788
595,9406
17131,54
17131,5765
17131,15384
17131,2630
1085,752
1085,190
1085,484
1085,2810
1085,517
1085,99
1085,145
1085,357
1085,5110
1085,562
1085,3712
1085,450
1085,7492
1085,4525
1085,2939
1085,2008
1085,1431
1085,2819
1085,780
1085,13547
3423,1099
3423,1420
3423,3657
3423,8488
3423,8300
3423,2981
3423,12005
3423,4379
3423,10862
3423,3231
3423,5214
3423,8713
3423,7645
3423,7014
3423,13560
3423,12148
3423,14271
3423,4162
3423,17166
509,1641
509,816
509,2500
509,2191
509,3010
509,3955
509,1975
509,6052
509,2461
509,1650
509,8482
509,10013
509,790
509,9550
509,10832
509,5820
509,16145
509,1277
509,9674
509,2271
509,2268
509,2533
509,12298
509,12249
509,11571
509,16607
509,5229
509,1805
509,5986
509,344
509,7393
509,2514
1122,1323
1122,2024
1122,2460
1122,816
1122,1066
1122,512
1122,88
1122,1029
1122,1270
1122,663
1122,2334
1122,3299
1122,4197
1122,1402
1122,2981
1122,1641
1122,1243
1122,2899
1122,178
1122,3925
1122,3010
1122,624
1122,110
1122,2763
1122,5537
1122,1646
1122,3392
1122,1999
1122,4153
1122,4233
1122,1412
1122,3353
1122,456
1122,1156
1122,1504
1122,2500
5597,4849
5597,15133
5597,1479
5597,15987
5597,1661
5597,11412
5597,8427
300,4220
300,2609
300,1750
300,7717
300,271
300,1004
17969,8016
17969,10504
17969,14237
17969,1750
17969,17689
17969,8195
17969,10327
17969,14251
17969,4197
17969,11078
1923,1641
1923,311
1923,1710
1923,54
1923,810
1923,723
1923,600
1923,868
1923,1491
1923,2460
1923,2500
1923,1696
1923,88
1923,554
1923,1905
1923,1743
1923,562
1923,3019
1923,663
1923,185
1923,3353
1923,595
1923,1545
1923,1066
1923,5680
1923,2879
1923,3432
1923,3010
1923,3911
1923,6972
1923,7283
1923,8162
1923,4113
1923,14630
1923,6155
1923,7214
1923,605
1923,4190
1923,2488
1923,1750
1923,5701
1923,2630
1923,7484
1923,5679
1923,6254
1923,10865
1923,15613
1923,9550
1923,4042
1923,4583
1923,768
1923,2495
1923,3132
1923,2191
1923,816
1923,16050
1923,11890
1923,1729
1923,8788
1923,7008
1923,5968
78,17
78,107
78,214
78,41
78,15
78,68
1191,244
1191,1538
1191,489
1191,1641
1191,752
1191,2108
1191,676
1191,1595
1191,456
1191,1459
1191,810
1191,3410
1191,1082
1191,1275
1191,187
1191,961
1191,4736
1191,2488
1191,638
1191,1933
1191,5346
1191,3014
1191,4511
1191,1681
1191,1277
1191,2647
1191,2595
1191,3474
1191,1245
1191,1811
1191,4525
1191,2704
1191,4106
1191,3873
1191,68
1191,4244
1191,4587
1191,770
1191,1750
1191,3253
1191,1184
1191,1590
1191,1461
1191,4199
1191,3531
1191,3010
1191,1909
1191,3594
1191,5537
1191,4078
1191,2438
1191,1999
1191,1028
1191,1066
1191,2993
1191,721
1191,2134
1191,706
1191,16145
1191,1504
1191,900
1191,2069
1191,4936
1191,5470
1191,2495
1191,88
1191,2183
1191,4860
1191,1282
1191,1102
1191,5696
1191,5369
1191,2744
1191,4409
1191,2852
1191,4518
1191,4945
1191,1243
1191,3153
1191,1898
1191,185
1191,3420
1191,697
1191,1043
1191,111
1191,3157
1191,2416
1191,3610
1191,1233
1191,5566
1191,2061
1191,5647
1191,2032
1191,816
1191,5307
1191,2334
1191,5625
1191,7423
1191,339
1191,9580
1191,4685
1191,1480
1191,2907
1191,554
1191,18098
1191,12178
1191,84
1191,4848
1191,3324
1191,3432
1191,2472
1191,1402
1191,3363
1191,2318
1191,5606
1191,2284
1191,3401
1191,6136
1191,1491
1191,4872
1191,5715
1191,4948
1191,11510
1191,6761
1191,17716
1191,1270
1191,1646
1191,6206
1191,5089
250,845
250,4197
250,424
250,534
250,538
250,141
250,517
250,836
250,752
250,2620
250,183
250,1344
250,99
250,6988
250,686
278,3925
278,2632
278,18098
278,1750
278,5640
278,15292
278,3316
208,46
208,1750
208,190
208,215
208,2500
208,4199
208,4449
208,4106
208,3405
208,2061
208,7930
208,9550
208,605
208,1402
208,7731
208,3939
1209,2605
1209,816
1209,7718
1209,15396
1209,5005
1209,8061
1209,9550
1209,8458
1209,1416
1209,2578
183,1069
183,4197
183,606
183,145
183,845
183,142
183,354
183,1431
183,144
183,141
183,49
183,484
183,752
183,1190
183,1235
183,113
183,1545
183,975
183,517
183,836
183,1663
183,2315
183,1344
183,868
183,1485
183,1233
183,2489
183,5721
183,3128
183,15764
183,7492
183,3874
183,6930
183,2223
183,44
183,686
183,250
183,2916
183,189
183,4933
183,99
183,1772
183,10479
183,6463
235,1750
1631,816
1631,1028
1631,1506
1631,453
1631,2272
1631,1786
1631,1113
1631,1473
1631,2455
1631,1703
1631,1641
1631,602
1631,2134
1631,3153
1631,1646
1631,6117
1631,1795
1631,2069
1631,45
1631,1372
1631,3010
1631,3363
1631,810
1631,185
1631,1620
1631,3093
858,3230
858,1121
858,752
858,1056
858,894
858,390
858,1641
858,244
858,40
858,815
858,900
858,816
858,1439
858,600
858,369
858,780
858,205
858,1137
858,876
858,303
858,1903
858,7949
858,3642
858,968
858,11258
858,1014
858,2223
858,396
858,99
858,54
858,456
858,3925
858,13134
721,2222
721,1243
721,91
721,2810
721,1106
721,2099
721,2763
721,187
721,1641
721,601
721,3353
721,2372
721,6429
721,8075
721,2533
721,1191
721,9321
721,12353
721,1175
721,1473
721,7911
721,752
721,3925
721,1046
721,2223
721,9015
3230,1228
3230,752
3230,99
3230,495
3230,858
3230,2993
3230,1903
3230,723
3230,3910
3230,2778
3230,1953
3230,974
3230,3165
3230,1646
3230,7252
3230,3477
3230,3314
3230,1595
3230,2533
3230,1391
3230,9574
3230,1137
214,78
214,2500
214,41
214,663
2034,2215
2034,942
2034,814
2034,2443
2034,9344
2034,5890
12506,14387
12506,4407
12506,12687
12506,5169
12506,17107
1660,517
1660,1641
1660,2877
1660,7512
1660,6377
1660,1301
1660,190
1660,5729
1660,1457
1660,7945
1660,1241
1660,12332
1660,10654
1660,756
1660,11349
1660,11486
1660,12722
1660,1915
1660,2819
1660,5017
1660,752
1660,482
1660,8788
1660,13215
1487,816
1487,1716
1487,1772
1487,4761
1487,3521
84,2223
84,46
84,119
84,16795
84,3925
84,8398
84,5307
84,68
84,4518
84,4732
84,2852
84,2495
84,4199
84,1245
84,810
84,1491
84,1750
84,2061
84,706
84,3018
84,4106
84,2831
84,2630
84,225
84,185
84,1066
84,8749
84,5345
84,816
84,9674
84,1205
84,5701
84,3184
84,3157
84,1590
84,8482
84,4615
84,1043
84,7164
84,5679
84,1729
84,6897
84,9550
84,4933
84,6335
84,5922
84,2533
84,2879
84,3010
84,6076
84,2647
84,1772
84,3432
84,1006
84,2488
84,2334
84,1233
84,1191
403,328
403,2500
403,16018
2099,3010
2099,2533
2099,2108
2099,1648
2099,3802
2099,810
2099,3353
2099,721
2099,4443
2099,99
2099,4707
2099,1698
2099,4511
2099,3676
2099,5495
2099,5470
2099,2167
2099,5629
2099,6076
2099,1641
2099,610
2099,6866
2099,5890
2099,816
2099,2540
2099,10066
1235,2027
1235,1066
1235,1275
1235,512
1235,74
1235,1363
1235,345
1235,12986
1235,2500
1235,3579
1235,602
1235,1028
1235,1641
1235,1402
1235,3210
1235,2763
1235,4113
1235,7460
1235,5838
1235,5636
1235,2846
1235,3010
1235,2175
1235,9550
1235,7393
1235,12576
1235,9671
1235,1906
1235,110
1235,5950
1235,7549
1235,816
1235,1590
1235,2014
1235,183
1235,5133
1235,3298
1235,1833
15916,5801
907,1511
907,141
907,99
907,2008
907,2938
500,59
500,16795
500,686
500,621
500,244
500,1915
500,2763
500,16790
500,99
500,752
500,5981
500,538
500,556
500,780
500,1102
500,517
500,1457
100,79
100,264
100,1918
100,11
32,518
32,27
73,87
73,1948
73,11232
231,4933
2259,3925
2259,1048
2259,2810
2259,46
2259,2500
2259,5502
2259,4186
2259,4615
2259,12687
1854,816
1854,914
1854,12108
1854,1237
355,185
355,2167
355,1707
355,74
355,630
355,2929
355,2527
355,2878
355,5056
355,3614
355,3812
355,1147
355,6794
355,3818
355,3010
355,2093
355,2083
355,7310
355,4086
355,1538
355,1101
355,9550
355,16406
355,8488
355,8664
355,8995
355,13731
355,10820
355,10850
355,349
355,8014
355,12192
355,17362
355,13371
355,3479
355,2767
355,12587
355,7994
355,2195
355,8056
355,14013
355,16850
355,16652
355,3064
1276,456
1276,185
1276,1707
1276,1275
1276,54
1276,1117
1276,816
1276,2881
624,5365
624,54
624,686
624,2008
624,2191
624,816
624,257
624,2173
624,1681
624,99
624,1835
624,1402
624,3404
624,1075
624,961
624,1084
624,2993
624,2134
624,1927
624,2353
624,88
624,185
624,1545
624,2647
624,1171
624,3111
624,1082
624,602
624,1707
624,1484
624,2165
624,957
624,1310
624,1434
624,696
624,2533
624,1702
624,4197
624,3485
624,2500
624,1184
624,1095
624,413
624,1501
624,2696
624,1122
624,2576
624,579
624,2284
624,1043
624,1270
624,1759
624,1459
624,440
624,1412
624,4153
624,2879
624,2359
624,1026
624,3010
624,1028
624,2847
624,2478
624,1795
624,6484
624,1646
624,676
624,2268
624,2133
624,1940
624,1615
624,3363
624,3477
624,908
624,1275
624,3547
624,2168
624,3432
624,3132
624,1006
624,5414
624,1156
624,3157
624,5630
624,11571
624,770
624,3793
624,1461
624,4218
624,2872
624,1710
624,2442
624,4196
624,4206
624,2014
624,1491
624,2763
624,5811
624,4409
624,6046
624,5470
624,1811
624,6206
624,3324
624,4860
624,7387
624,1590
624,4736
624,900
624,5741
624,5346
624,10105
624,2798
624,8430
624,810
624,4511
624,1750
624,1999
624,3618
624,12371
624,8704
624,6117
624,8443
624,5803
624,6650
624,2907
624,871
624,9346
624,7757
624,7002
624,9550
624,1729
624,7008
624,4844
624,11510
624,1373
624,9153
624,8458
624,11841
624,14199
624,7251
624,7450
624,2224
624,187
624,1641
624,12014
624,2566
624,1830
624,1896
624,4615
624,4199
624,2899
624,512
624,9580
624,1066
624,6463
624,2488
624,3401
624,2333
624,3298
624,663
624,1921
624,1195
624,2731
624,4386
624,1905
624,1367
624,10832
624,2449
624,3153
624,11520
624,2630
624,5602
624,993
624,5647
624,5333
624,344
624,17205
624,7009
624,12900
37,338
37,2500
37,3793
37,1233
37,218
1774,4933
1111,4037
1111,8148
1111,9574
1111,2763
527,12014
527,3925
894,858
894,816
894,968
894,780
325,4933
325,1750
14486,14480
14486,1641
14486,12014
14486,3175
14486,14788
14486,816
14486,6599
14486,13228
14486,15479
14486,17086
14486,16145
2912,605
1163,2434
1163,2717
1163,2480
1163,1101
1163,816
1163,1080
1163,1484
1163,2167
1163,4840
1163,225
1163,2294
1163,888
1163,4658
1163,2027
1163,1641
1163,5372
1163,1836
1163,11025
1163,12428
1163,2647
1163,12960
1163,7755
1163,390
1163,2350
1163,74
1163,8341
1163,1439
1163,8433
1163,9241
1163,11872
1163,7411
1163,6510
1163,7329
1163,9198
1163,10484
1163,2361
1163,5169
1163,3116
1163,16850
1163,2283
1163,2665
1163,4373
1896,972
1896,3671
1896,2447
1896,11430
1896,1412
1896,3093
1896,1646
1896,2353
