business_id,raw_business_id,entity,latitude,longitude,geo,name,city,state
18190,2njTjQ35skXN171KoobeGg,b_2njTjQ35skXN171KoobeGg,32.2513729,-110.9434686,"32.2513729000,-110.9434686000",Raging Sage,Tucson,AZ
18191,6zxPHDdLUNhCSLSeHlCVNg,b_6zxPHDdLUNhCSLSeHlCVNg,32.2365309,-110.8790369,"32.2365309000,-110.8790369000",Something Sweet Dessert Lounge,Tucson,AZ
18192,XG2PylJYEbP6B6xViHMZWg,b_XG2PylJYEbP6B6xViHMZWg,32.339454,-111.0139127,"32.3394540000,-111.0139127000",Barnes & Noble Booksellers,Tucson,AZ
18193,1teRq-Q6XG6l-WoinZFX0g,b_1teRq-Q6XG6l-WoinZFX0g,32.2318905555,-110.9535423212,"32.2318905555,-110.9535423212",The University of Arizona,Tucson,AZ
18194,tsqW6mp1zYxU1ZCTuGHh6Q,b_tsqW6mp1zYxU1ZCTuGHh6Q,32.2209132,-110.8789131,"32.2209132000,-110.8789131000",58 Degrees & Holding Co.,Tucson,AZ
18195,9AdHhCEiBapXOPbQmcmCRA,b_9AdHhCEiBapXOPbQmcmCRA,32.215352,-110.9134083,"32.2153520000,-110.9134083000",Dell Urich at Randolph Golf Course,Tucson,AZ
18196,oF1UsRAffQ5c7cw-1AUvew,b_oF1UsRAffQ5c7cw-1AUvew,32.235694,-110.9202552,"32.2356940000,-110.9202552000",Ike's Coffee and Tea,Tucson,AZ
18197,ytLkBGwFc4G4z6oxJYXoWA,b_ytLkBGwFc4G4z6oxJYXoWA,32.2869505,-110.9769427288,"32.2869505000,-110.9769427288",Olive Garden Italian Restaurant,Tucson,AZ
18198,CB_dHicpMxuWiuszbcPjfQ,b_CB_dHicpMxuWiuszbcPjfQ,32.2213198,-110.9683438,"32.2213198000,-110.9683438000",Black Rose Tattooers,Tucson,AZ
18199,ngIBJmt4ebOcklne2kkfzg,b_ngIBJmt4ebOcklne2kkfzg,32.3362127,-110.9780795,"32.3362127000,-110.9780795000",Sauce Pizza & Wine,Tucson,AZ
18200,YQT53_5tc_sp3_Xp4c5Ehw,b_YQT53_5tc_sp3_Xp4c5Ehw,32.2358787,-110.8740584,"32.2358787000,-110.8740584000",Takamatsu,Tucson,AZ
18201,4MXnrz1I99c13tsv4aDkFA,b_4MXnrz1I99c13tsv4aDkFA,32.222989,-110.908724,"32.2229890000,-110.9087240000",Old Pueblo Grille,Tucson,AZ
18202,2Ri5sS-cdPZLUIZxKzw9aA,b_2Ri5sS-cdPZLUIZxKzw9aA,32.1884726,-110.9247711,"32.1884726000,-110.9247711000",Community Food Bank,Tucson,AZ
18203,JFShrvfR86GnWUaITaGRkA,b_JFShrvfR86GnWUaITaGRkA,32.2359109232,-110.8879609174,"32.2359109232,-110.8879609174",Oregano's,Tucson,AZ
18204,FWaU544E0DNj3mkjlKif_Q,b_FWaU544E0DNj3mkjlKif_Q,32.2358485982,-110.897375478,"32.2358485982,-110.8973754780",Sushi-Ten,Tucson,AZ
18205,I5RnI9NrhMMQG_jw8o17MA,b_I5RnI9NrhMMQG_jw8o17MA,32.2879579955,-110.962010622,"32.2879579955,-110.9620106220",Summit Hut,Tucson,AZ
18206,u-Drke0-a0ajWio1fYvkoA,b_u-Drke0-a0ajWio1fYvkoA,32.2838297,-110.9798592,"32.2838297000,-110.9798592000",Sports Authority,Tucson,AZ
18207,uEWsfftrJ7ukPv1xyMVcrg,b_uEWsfftrJ7ukPv1xyMVcrg,32.2222453,-110.8675292,"32.2222453000,-110.8675292000",Savers,Tucson,AZ
18208,5z7N0Ih926XkkRW5-ZljuA,b_5z7N0Ih926XkkRW5-ZljuA,32.231462,-110.957245,"32.2314620000,-110.9572450000",Espresso Art Cafe,Tucson,AZ
18209,ck8x9kfSJ4Okj2fz0_UDlQ,b_ck8x9kfSJ4Okj2fz0_UDlQ,32.1183763,-110.7987595,"32.1183763000,-110.7987595000",Kyo Sushi,Tucson,AZ
18210,b05wsdAVzpZlf7Tg_Ewpww,b_b05wsdAVzpZlf7Tg_Ewpww,32.2883933487,-110.9456679225,"32.2883933487,-110.9456679225",Sullivan's Steakhouse,Tucson,AZ
18211,E2uAzmg3tDenxiZa15E5IQ,b_E2uAzmg3tDenxiZa15E5IQ,32.224613,-111.025362,"32.2246130000,-111.0253620000",Daisy Mae's Steakhouse,Tucson,AZ
18212,lPbfldf06Ndb09CAXSPdWQ,b_lPbfldf06Ndb09CAXSPdWQ,32.2088406,-110.7903096,"32.2088406000,-110.7903096000",Great Village Chinese Restaurant,Tucson,AZ
18213,PsHzOS-Jao5CpRl5LKfvIg,b_PsHzOS-Jao5CpRl5LKfvIg,32.2276142,-110.9543986,"32.2276142000,-110.9543986000",Fair Wheel Bikes,Tucson,AZ
18214,chG1cEdToLhbcyVhrkBw0Q,b_chG1cEdToLhbcyVhrkBw0Q,32.2357619,-110.9211443,"32.2357619000,-110.9211443000",Zia Records,Tucson,AZ
18215,no8Sj8Eflgka2LFdrYFG_Q,b_no8Sj8Eflgka2LFdrYFG_Q,32.2619227,-110.9435384,"32.2619227000,-110.9435384000",Beyond Bread,Tucson,AZ
18216,4Lh3RmIM3scml_9DOxY2Sw,b_4Lh3RmIM3scml_9DOxY2Sw,32.2222305,-110.8938031,"32.2222305000,-110.8938031000",Kon Tiki Restaurant & Lounge,Tucson,AZ
18217,lhsQkb5nhf-Kd5OvgB9MNg,b_lhsQkb5nhf-Kd5OvgB9MNg,32.1336786,-110.9234427,"32.1336786000,-110.9234427000",Sachiko Sushi,Tucson,AZ
18218,CkRfxYUY7o3G6Sptq8PoRw,b_CkRfxYUY7o3G6Sptq8PoRw,32.2348104,-110.8583345,"32.2348104000,-110.8583345000",La Salsa,Tucson,AZ
18219,M7d6q4l_kn0KeBo_g9YReg,b_M7d6q4l_kn0KeBo_g9YReg,32.2072961,-110.8731787,"32.2072961000,-110.8731787000",Casa Sanchez,Tucson,AZ
18220,gtuoRlBPqoTIEPrcfbIP-g,b_gtuoRlBPqoTIEPrcfbIP-g,32.2359237,-110.9063139,"32.2359237000,-110.9063139000",Korea House,Tucson,AZ
18221,3qQrTrtfQlW6n5FoDcTjyQ,b_3qQrTrtfQlW6n5FoDcTjyQ,32.2501115,-110.8554532,"32.2501115000,-110.8554532000",Montana Avenue,Tucson,AZ
18222,M5Nd5qnSDVV_wSzTGFtzaA,b_M5Nd5qnSDVV_wSzTGFtzaA,32.2210785,-110.8962575,"32.2210785000,-110.8962575000",Bunbuku Japanese Cuisine,Tucson,AZ
18223,VvJQI6clCXnnnhDaqfhi_g,b_VvJQI6clCXnnnhDaqfhi_g,32.2215188,-110.8246194,"32.2215188000,-110.8246194000",Gavi Italian Restaurant,Tucson,AZ
18224,bo_03Xq6RenVdK3yVuDGiA,b_bo_03Xq6RenVdK3yVuDGiA,32.1846376,-110.9101485,"32.1846376000,-110.9101485000",Nimbus Brewing,Tucson,AZ
18225,BN3LFoIi1AFQ4IZhvrMXsw,b_BN3LFoIi1AFQ4IZhvrMXsw,32.2314991,-110.9658686,"32.2314991000,-110.9658686000",Epic Cafe,Tucson,AZ
18226,A5lh_QGlxWAuYWSTZKH08g,b_A5lh_QGlxWAuYWSTZKH08g,32.1978276,-110.8746173,"32.1978276000,-110.8746173000",Mama Louisa's,Tucson,AZ
18227,tV46IhCfHbsx_af-pMupiw,b_tV46IhCfHbsx_af-pMupiw,32.22306754,-110.9695056767,"32.2230675400,-110.9695056767",Cafe Poca Cosa,Tucson,AZ
18228,Huj5x4iaF7IoeYGpENWbpg,b_Huj5x4iaF7IoeYGpENWbpg,32.22061,-110.968173,"32.2206100000,-110.9681730000",Barrio Grill,Tucson,AZ
18229,9hVDlAouG9J1ORXOlBi44g,b_9hVDlAouG9J1ORXOlBi44g,32.2366707,-110.8805313,"32.2366707000,-110.8805313000",Summit Hut,Tucson,AZ
18230,WCdRXckP-dyr8IbbWzMCoA,b_WCdRXckP-dyr8IbbWzMCoA,32.2068965509,-110.8405718135,"32.2068965509,-110.8405718135",Chuy's Mesquite Broiler,Tucson,AZ
18231,xVieHMP5NBRupMfVKu7zUg,b_xVieHMP5NBRupMfVKu7zUg,32.2358317,-110.8909392,"32.2358317000,-110.8909392000",Play It Again Sports,Tucson,AZ
18232,fnCkoMLHCNTjdfbobyD7zw,b_fnCkoMLHCNTjdfbobyD7zw,32.2364081,-110.9422345,"32.2364081000,-110.9422345000",Buffalo Exchange,Tucson,AZ
18233,WQ0Hn0QaJZpygRyr3ALWSg,b_WQ0Hn0QaJZpygRyr3ALWSg,32.308080259,-110.9144787513,"32.3080802590,-110.9144787513",The Grill at Hacienda Del Sol,Tucson,AZ
18234,XbWHrGbK9H3HUxPDkyf-Yw,b_XbWHrGbK9H3HUxPDkyf-Yw,32.336915,-110.9781589,"32.3369150000,-110.9781589000",Einstein Bros Bagels,Tucson,AZ
18235,UjQnH-pElJZ9jD51vOt5Rw,b_UjQnH-pElJZ9jD51vOt5Rw,32.3354533,-110.978152,"32.3354533000,-110.9781520000",Wildflower,Tucson,AZ
18236,M-pk27jv_kVkvW4L92P3ZQ,b_M-pk27jv_kVkvW4L92P3ZQ,32.3247418,-110.9301132,"32.3247418000,-110.9301132000",Bluepoint Kitchen & Bar,Tucson,AZ
18237,JVdRFZ0fZmd36f-s3FtS5A,b_JVdRFZ0fZmd36f-s3FtS5A,32.236452,-110.9303361,"32.2364520000,-110.9303361000",Choice Greens,Tucson,AZ
18238,jMv-WdnEcOP0DD1ltm0xiw,b_jMv-WdnEcOP0DD1ltm0xiw,32.2239735253,-110.9654135222,"32.2239735253,-110.9654135222",The Shanty,Tucson,AZ
18239,XfTvMEWlfF4NrS3r1lvHxQ,b_XfTvMEWlfF4NrS3r1lvHxQ,32.2030026,-110.9089145,"32.2030026000,-110.9089145000",Luke’s Italian Beef,Tucson,AZ
18240,7SsVhkUIiDxZSsXR8XiIEQ,b_7SsVhkUIiDxZSsXR8XiIEQ,32.2476084831,-110.8531357474,"32.2476084831,-110.8531357474",Pinnacle Peak,Tucson,AZ
18241,YMBW51_613HJ5ExUgYOR5Q,b_YMBW51_613HJ5ExUgYOR5Q,32.1183763,-110.7987595,"32.1183763000,-110.7987595000",Cafe Bonita,Tucson,AZ
18242,89h8yJNnYEs5MiRogltPJw,b_89h8yJNnYEs5MiRogltPJw,32.2498902,-110.9601655,"32.2498902000,-110.9601655000",Los Betos Mexican Food,Tucson,AZ
18243,BxRHz-iSQGCGSuAGwkeUsw,b_BxRHz-iSQGCGSuAGwkeUsw,32.2586987129,-110.9424171004,"32.2586987129,-110.9424171004",Albertsons,Tucson,AZ
18244,e28EYYiOKb-zEU-EX206OQ,b_e28EYYiOKb-zEU-EX206OQ,32.235622,-110.926438,"32.2356220000,-110.9264380000",Chuy's Baja Broiler,Tucson,AZ
18245,43M4jH65_uaHKwYsn1v9Pw,b_43M4jH65_uaHKwYsn1v9Pw,32.2393532,-110.8345001,"32.2393532000,-110.8345001000",Tank's Roll Off & Recycling,Tucson,AZ
18246,IlQjq2qWM1V4EEu7JTWskQ,b_IlQjq2qWM1V4EEu7JTWskQ,32.2397788,-110.9752732,"32.2397788000,-110.9752732000",The Meet Rack,Tucson,AZ
18247,71rmc6h_EMr8gIBzRW6MVA,b_71rmc6h_EMr8gIBzRW6MVA,32.2236391,-110.9628416,"32.2236391000,-110.9628416000",The Buffet,Tucson,AZ
18248,2L4yheXAK8RZHoFJEZP-bA,b_2L4yheXAK8RZHoFJEZP-bA,32.32191,-110.84534,"32.3219100000,-110.8453400000",The Lodge At Ventana Canyon,Tucson,AZ
18249,Rv8bW3pkzpi5dZu5ckbgtA,b_Rv8bW3pkzpi5dZu5ckbgtA,32.271774,-110.953235,"32.2717740000,-110.9532350000",Guadalajara Original Grill,Tucson,AZ
18250,ngNnqSeyTy9qCln6CCkGyg,b_ngNnqSeyTy9qCln6CCkGyg,32.3196465,-110.9189568,"32.3196465000,-110.9189568000",Cafe Terra Cotta,Tucson,AZ
18251,VVOkcSdoXFB6ku-TcuTdfA,b_VVOkcSdoXFB6ku-TcuTdfA,32.1277828,-110.8765265,"32.1277828000,-110.8765265000",Tucson Truck Terminal,Tucson,AZ
18252,LRr-aw58xVMkUu0OSL_BpQ,b_LRr-aw58xVMkUu0OSL_BpQ,32.2241254,-110.9718282,"32.2241254000,-110.9718282000",The Little One,Tucson,AZ
18253,uW8L6awmCyjovD9OhWPo7g,b_uW8L6awmCyjovD9OhWPo7g,32.2364346302,-110.9292167332,"32.2364346302,-110.9292167332",Casa Video,Tucson,AZ
18254,qLrTiIPDlnNX6FYTs29rmg,b_qLrTiIPDlnNX6FYTs29rmg,32.250943,-110.890264,"32.2509430000,-110.8902640000",Buddy's Grill,Tucson,AZ
18255,c-oGZZ81FYvclXAYIs0mqg,b_c-oGZZ81FYvclXAYIs0mqg,32.235782,-110.945105,"32.2357820000,-110.9451050000",Dirtbag's,Tucson,AZ
18256,_VNNly2NPtK5h8PoqtJMAA,b__VNNly2NPtK5h8PoqtJMAA,32.227472,-110.966032,"32.2274720000,-110.9660320000",Plush,Tucson,AZ
18257,eUoV6GeeP3GPm9Q3LK3apg,b_eUoV6GeeP3GPm9Q3LK3apg,32.2500376,-110.9335493,"32.2500376000,-110.9335493000",Kingfisher Bar & Grill,Tucson,AZ
18258,K5zbuIW7n2n9DEfubAyMNg,b_K5zbuIW7n2n9DEfubAyMNg,32.2211714,-110.8947905,"32.2211714000,-110.8947905000",Zivaz Mexican Bistro,Tucson,AZ
18259,dC9S-nqSiO2C9aB4ZLI98g,b_dC9S-nqSiO2C9aB4ZLI98g,32.2651026,-110.9605593,"32.2651026000,-110.9605593000",Taco Bron,Tucson,AZ
18260,7jq1mK3QnJYSBBVe-3AakQ,b_7jq1mK3QnJYSBBVe-3AakQ,32.312864,-110.9121599,"32.3128640000,-110.9121599000",Janos,Tucson,AZ
18261,HLh0we-7JQ322p6a7z5hAA,b_HLh0we-7JQ322p6a7z5hAA,32.242534,-110.939476,"32.2425340000,-110.9394760000",Arizona Inn,Tucson,AZ
18262,9IGKHnZLa_bvzR2qS7xpuQ,b_9IGKHnZLa_bvzR2qS7xpuQ,32.260227,-110.943309,"32.2602270000,-110.9433090000",Old Chicago,Tucson,AZ
18263,a7ZmzKZRhVjKaJBZ7zIGzg,b_a7ZmzKZRhVjKaJBZ7zIGzg,32.2354037,-110.9255968,"32.2354037000,-110.9255968000",The Dish Bistro,Tucson,AZ
18264,8CC7IN8NeWlm5PeZVWvcRQ,b_8CC7IN8NeWlm5PeZVWvcRQ,32.222019,-110.8722656,"32.2220190000,-110.8722656000",Krispy Kreme,Tucson,AZ
18265,4BbzHEVKSHuctibot056og,b_4BbzHEVKSHuctibot056og,32.2228721584,-110.9653975815,"32.2228721584,-110.9653975815",City of Tucson,Tucson,AZ
