user_id,rel_id,business_id,ts
7,2,19320,43490969
7,2,19321,43491593
7,1,19322,43491845
7,2,19323,43492551
7,2,19324,43492760
7,1,19325,43493382
7,3,19326,43495169
17,3,19327,44670654
17,3,19328,44672208
18,0,19270,44688641
0,3,19329,44839875
0,4,19328,44840364
19,3,19330,45651863
19,4,19238,45652110
19,4,19331,45652214
20,1,19270,45919894
20,4,19262,45920771
21,2,19332,46146551
21,2,19333,46146937
21,2,19334,46147031
21,2,19335,46147147
21,2,19336,46147214
21,2,19330,46147284
21,2,19337,46147336
21,3,19338,46147415
21,3,19305,46147575
21,4,19327,46147634
21,3,19321,46147679
21,2,19339,46147710
21,4,19340,46147807
21,2,19341,46147835
21,2,19342,46147922
21,2,19343,46147976
21,2,19344,46148034
21,3,19325,46148062
21,2,19345,46148189
21,3,19274,46148262
21,3,19262,46148303
21,2,19346,46148329
21,3,19309,46148403
21,2,19347,46152290
21,2,19348,46152348
21,2,19349,46152373
21,3,19350,46152482
21,3,19351,46152502
21,3,19270,46153905
21,2,19352,46154218
5,3,19293,46651540
5,3,19353,46651754
22,1,19281,46931804
22,2,19292,46939201
14,4,19354,47000840
14,3,19262,47002082
17,2,19232,47024508
14,1,19355,47179018
14,3,19356,47179323
14,4,19331,47180366
14,4,19357,47180870
14,3,19358,47181391
23,3,19317,47437794
23,2,19267,47530003
5,3,19331,47537890
14,3,19233,47549331
23,2,19359,47622321
2,3,19295,47881591
2,3,19360,47881727
2,1,19356,47882128
23,3,19361,48475010
20,2,19362,49116157
23,4,19363,49433549
23,3,19232,49601874
16,4,19364,49764701
16,2,19284,49764913
16,3,19232,49765511
16,3,19285,49896067
16,4,19365,49896389
16,3,19230,49896917
24,3,19274,50056147
24,2,19366,50056327
24,2,19367,50056933
24,2,19364,50057436
23,3,19368,50210465
0,4,19369,50361660
0,3,19370,50362091
0,1,19371,50363285
24,2,19256,50624906
24,3,19372,50625268
24,3,19373,50625608
5,3,19374,50796840
25,1,19274,50951962
23,2,19268,51075999
0,3,19374,51333542
25,3,19241,51336148
26,3,19244,51338158
26,2,19341,51400958
26,2,19342,51401552
0,2,19261,51501207
0,3,19375,51501894
9,2,19367,51679295
9,4,19226,51679439
9,4,19280,51679679
9,4,19376,51705910
27,3,19265,51752716
27,2,19250,51752888
27,2,19377,51753215
27,2,19378,51753366
27,4,19379,51753971
27,2,19246,51754207
27,1,19380,51754442
27,3,19267,52033216
27,4,19362,52033670
28,3,19267,52261902
28,3,19358,52265411
29,3,19331,52279782
29,1,19327,52279989
29,3,19381,52287902
29,4,19382,52291011
30,3,19370,52481230
30,3,19290,52481432
30,3,19247,52519213
30,3,19227,52519297
30,4,19243,52519507
30,3,19225,52519667
30,2,19245,52519778
30,3,19383,52520022
30,2,19384,52520135
30,3,19278,52520576
30,2,19292,52570062
30,2,19359,52570249
30,1,19276,52570414
30,4,19275,52570545
30,2,19328,52570623
30,2,19385,52570686
30,4,19318,52570869
30,2,19358,52570971
30,3,19274,52571178
0,3,19274,52610284
0,2,19358,52610351
0,4,19318,52610500
0,4,19275,52610758
0,3,19386,52611739
30,3,19386,52618787
0,3,19278,52621788
0,4,19384,52622599
0,3,19383,52633992
19,3,19384,52695205
23,3,19342,52824518
31,3,19387,53148350
29,1,19342,53220482
29,4,19388,53221146
29,3,19284,53224085
0,0,19284,53234261
2,4,19384,53236931
0,3,19389,53252731
0,3,19390,53253022
0,1,19361,53253297
0,2,19391,53316870
32,2,19244,53318230
32,4,19274,53318548
0,3,19288,53323651
29,4,19392,53499399
29,3,19372,53499615
29,2,19262,53500249
33,3,19318,53514320
33,4,19276,53515094
33,4,19359,53685846
33,0,19235,53686150
33,0,19393,53686411
33,4,19301,53686849
33,4,19275,53687343
33,3,19394,53688039
28,4,19275,53729038
28,3,19301,53729755
0,4,19395,53835505
1,3,19328,54012705
0,4,19396,54259478
32,2,19371,54343523
32,4,19397,54350199
32,1,19226,54350888
32,1,19342,54351711
32,2,19372,54352325
32,4,19398,54354115
32,3,19399,54358821
32,1,19400,54421658
32,1,19329,54422435
32,3,19401,54438421
32,2,19402,54439274
32,4,19327,54525317
25,0,19376,54595850
0,2,19402,54601813
0,2,19400,54602448
0,2,19387,54602704
0,1,19344,54602908
0,2,19372,54603138
0,2,19397,54603379
0,2,19403,54615985
0,3,19301,54616270
1,3,19404,54627021
1,4,19304,54627299
1,4,19301,54629712
0,1,19276,54634738
32,2,19405,54706557
32,2,19406,54707311
25,4,19407,54941151
25,2,19281,54941436
25,3,19262,55023487
32,3,19408,55041080
32,3,19409,55044386
1,4,19382,55126904
32,2,19241,55200423
29,1,19241,55763261
29,4,19398,55830680
32,4,19410,55892567
29,3,19376,55940412
29,3,19393,55994616
29,2,19265,56065382
29,1,19267,56065891
32,4,19376,56239029
32,2,19267,56248833
32,3,19281,56496520
34,2,19267,56497204
0,3,19411,56512381
35,3,19411,56514554
35,4,19412,56514761
35,1,19229,56514935
35,3,19243,56515167
34,2,19228,56522147
34,3,19247,56522867
34,3,19245,56523132
34,3,19413,56523741
29,4,19414,56750617
1,3,19415,56789820
1,4,19317,56790217
1,4,19416,56790409
1,3,19320,56790853
1,4,19417,56791159
1,3,19418,56791647
29,3,19419,56795627
29,4,19420,56795821
0,2,19257,56798038
34,4,19421,56867959
32,2,19256,56946335
32,4,19414,56947093
32,2,19422,56948445
34,4,19423,57013666
34,2,19280,57013857
34,4,19424,57014159
34,4,19425,57014750
35,3,19426,57026747
0,3,19426,57027996
35,1,19427,57031452
32,3,19424,57031767
35,2,19292,57035630
0,3,19421,57035638
0,4,19428,57035825
0,2,19281,57114091
35,1,19281,57186091
29,4,19322,57279664
0,4,19429,57307650
35,4,19429,57359249
35,2,19369,57359815
35,1,19295,57359980
0,2,19430,57367329
35,3,19370,57369183
29,4,19351,57397467
29,3,19226,57397842
32,4,19322,57460458
32,4,19232,57460895
32,3,19417,57461280
32,2,19431,57465980
35,3,19267,57470480
0,2,19432,57531140
36,3,19397,57590211
32,4,19392,57621032
36,4,19414,57629994
37,2,19433,57648592
37,1,19434,57648962
37,2,19412,57649412
37,4,19392,57649910
37,3,19273,57650401
37,3,19331,57651010
37,3,19435,57652245
35,4,19436,57719369
35,3,19386,57720105
32,0,19386,57720694
31,3,19395,57981358
31,4,19374,57981862
31,3,19392,57982357
31,3,19229,57982662
31,2,19241,57983267
31,1,19250,57983580
31,2,19281,57984093
31,3,19414,57984536
31,0,19386,57985163
31,1,19431,57985383
31,4,19416,57986051
29,3,19437,58008676
34,3,19437,58072922
29,4,19288,58094414
35,2,19368,58150915
32,3,19429,58309169
19,2,19281,58357525
0,3,19438,58577239
38,1,19392,58583400
38,4,19272,58583839
38,1,19288,58584355
38,4,19439,58584737
39,1,19440,58590748
39,3,19439,58591156
39,2,19288,58591833
39,4,19274,58593382
29,4,19441,58704937
38,1,19442,58749090
38,2,19443,58760108
38,3,19250,58760643
40,2,19444,58764989
35,2,19445,58831628
32,3,19391,58938886
32,4,19388,58940452
6,3,19330,59043656
41,3,19358,59093487
41,1,19446,59093710
41,1,19270,59094115
41,4,19328,59096114
42,3,19447,59131593
42,3,19301,59132219
42,2,19448,59132342
42,3,19400,59132613
42,2,19393,59132768
23,4,19244,59176066
29,4,19244,59687186
0,3,19449,59706518
25,3,19232,59796621
25,4,19450,59797471
0,3,19351,59798455
0,3,19354,59798814
35,2,19451,59863782
0,2,19451,59870890
35,1,19347,59947051
35,2,19225,59948096
35,3,19354,59949708
33,3,19452,60160567
43,2,19340,60315173
43,2,19318,60315573
44,3,19375,60325717
44,2,19453,60326309
44,4,19454,60327655
23,3,19270,60486426
45,1,19455,60899876
23,2,19261,61027967
33,1,19261,61120575
46,2,19289,61599775
0,3,19456,61634995
47,0,19229,61790752
47,3,19361,61791606
48,3,19324,61962072
44,3,19457,62049574
44,3,19458,62146412
44,4,19459,62147710
44,4,19460,62214760
49,4,19280,62227543
49,3,19250,62228057
49,4,19274,62228417
49,4,19428,62228685
32,1,19243,62390945
33,4,19461,62390995
32,1,19265,62391878
32,4,19462,62392465
32,4,19425,62394781
0,3,19463,62453258
16,4,19392,62671138
16,3,19437,62671627
16,3,19265,62671870
16,3,19235,62672883
47,3,19241,62712425
6,4,19464,62819050
50,4,19428,62992797
0,4,19465,63059629
44,3,19466,63079890
51,3,19263,63236125
51,4,19269,63238029
51,4,19428,63239350
51,3,19245,63327824
51,3,19228,63330145
52,4,19426,63674454
52,3,19323,63675232
0,3,19467,63861082
44,3,19468,63871006
44,2,19469,63871904
44,2,19470,64003347
44,2,19471,64003989
44,2,19472,64004410
44,3,19473,64005541
44,3,19474,64006187
44,3,19475,64006948
52,3,19455,64011653
53,3,19267,64035474
53,3,19350,64035812
51,1,19476,64096444
25,3,19361,64099546
53,0,19374,64203055
53,4,19392,64203349
53,4,19375,64203967
44,3,19477,64223757
44,2,19478,64224993
44,3,19479,64266455
44,2,19480,64267356
53,3,19230,64296259
44,3,19481,64462562
44,3,19482,64463048
44,3,19483,64540521
44,2,19484,64544027
54,4,19230,64613245
54,4,19485,64615189
44,2,19486,64792098
44,4,19487,64811062
44,4,19488,64812647
44,4,19489,64814340
44,1,19490,64912657
44,2,19491,64914668
44,4,19492,64962654
44,2,19493,65087659
44,3,19494,65088367
44,3,19495,65089170
44,4,19496,65092629
44,3,19497,65094502
0,2,19315,65132146
0,3,19498,65133800
44,3,19499,65158751
44,4,19500,65160443
44,2,19501,65161744
44,0,19502,65162200
44,4,19503,65173761
44,2,19504,65214429
41,4,19505,65342878
41,4,19506,65399292
41,3,19377,65443818
55,4,19507,65451589
0,3,19508,65492653
0,2,19509,65492854
0,0,19510,65493206
44,3,19511,65690024
44,2,19512,65753768
56,3,19428,65846983
57,3,19393,66065539
57,3,19513,66066366
57,4,19235,66067978
57,4,19514,66069099
57,3,19515,66070917
58,1,19516,66089461
58,3,19297,66089659
58,4,19314,66089995
59,3,19517,66095951
59,3,19459,66096489
59,3,19518,66096900
59,3,19519,66097037
59,3,19520,66097159
59,4,19321,66097200
59,3,19337,66099565
59,4,19289,66099818
59,2,19267,66100022
58,3,19463,66104577
38,4,19449,66188443
38,2,19354,66188748
44,1,19521,66205342
44,3,19522,66209155
6,4,19459,66287772
51,4,19450,66307291
44,3,19365,66359532
19,2,19365,66389999
38,3,19503,66554369
59,3,19523,66653654
59,2,19524,66655245
59,3,19498,66655973
59,3,19525,66656515
59,3,19439,66656703
59,3,19375,66656807
59,3,19255,66657219
59,2,19376,66657474
59,1,19526,66657632
60,3,19274,66720556
0,3,19527,66960764
0,3,19528,66962151
38,3,19453,67041643
60,2,19529,67046128
60,3,19452,67046770
60,3,19375,67048626
60,2,19530,67049185
60,4,19531,67049273
44,4,19532,67059995
61,4,19288,67112854
61,4,19244,67119013
61,3,19533,67127559
61,4,19428,67202468
61,3,19331,67218457
61,3,19324,67219120
61,3,19534,67220882
61,3,19436,67220938
61,2,19285,67222552
61,3,19269,67224850
61,4,19277,67226432
44,3,19535,67291703
57,2,19249,67359187
57,3,19284,67359712
38,2,19536,67388662
23,1,19353,67397619
62,3,19228,67475826
44,4,19537,67577438
44,4,19538,67731147
44,4,19539,67929806
44,2,19540,68009370
44,4,19541,68010083
63,0,19542,68125295
63,2,19393,68126779
63,4,19280,68127868
44,3,19445,68278070
38,2,19543,68278555
44,2,19544,68332775
44,4,19545,68335623
44,3,19546,68409462
44,0,19547,68410481
0,4,19322,68423752
64,4,19317,68535427
64,3,19548,68538459
64,3,19469,68538822
51,4,19395,68550082
44,3,19549,68715223
44,2,19550,68715946
44,4,19551,68778622
65,2,19267,68788135
65,2,19325,68788610
65,4,19318,68789107
44,4,19552,68860560
66,4,19230,68880209
66,4,19277,68894438
66,4,19297,68896557
66,4,19553,68897646
66,3,19414,68898441
66,3,19249,68898689
67,3,19328,68966223
44,3,19554,69035909
44,2,19555,69058150
36,3,19556,69128259
36,1,19431,69128827
36,3,19281,69129358
36,3,19392,69129561
44,4,19476,69199291
44,4,19557,69370697
44,3,19558,69371578
38,1,19273,69412422
44,3,19559,69581741
44,4,19560,69582131
44,3,19561,69625231
6,4,19562,69663273
68,3,19387,69765236
29,2,19409,69830534
69,3,19230,69978637
69,3,19267,69978887
69,3,19518,69979357
69,3,19357,69979649
69,3,19563,69980135
68,2,19564,70072063
68,2,19325,70072191
68,2,19316,70072488
68,3,19236,70072794
68,3,19318,70072918
68,3,19414,70073226
70,4,19565,70450978
70,4,19566,70452576
65,4,19277,70775118
23,2,19347,70777112
29,4,19426,70867844
0,2,19567,71012364
70,3,19252,71126512
70,4,19392,71126779
70,4,19325,71127302
71,3,19463,71363568
71,4,19244,71363898
71,2,19267,71364270
71,4,19357,71364779
71,2,19568,71365513
71,3,19240,71365721
56,2,19429,71419262
56,3,19411,71419917
56,3,19528,71420835
6,4,19492,71989098
29,3,19417,72048365
0,3,19569,72338851
0,4,19252,72339230
57,3,19359,72745101
57,2,19570,72748381
29,2,19569,73187818
32,2,19571,73208658
72,4,19283,73294608
51,4,19572,73461397
51,3,19268,73618581
51,4,19522,73619804
51,4,19293,73622185
35,2,19573,73700262
35,2,19261,73700736
35,2,19527,73706708
35,2,19574,73708110
35,4,19384,73709334
35,4,19465,73710594
35,3,19467,73711096
35,3,19227,73712601
35,3,19492,73713950
35,2,19528,73717158
56,3,19575,73964582
56,2,19290,73965847
56,3,19245,73973012
56,2,19576,73978394
56,3,19465,73979171
56,2,19281,73979743
73,4,19337,74130729
73,4,19577,74131226
73,4,19578,74131796
73,4,19259,74132862
73,0,19579,74135707
61,3,19279,74405644
61,4,19362,74405730
56,0,19267,74560385
61,3,19327,74657957
34,2,19426,74661245
34,4,19384,74662364
34,2,19569,74662755
61,1,19267,74754888
61,4,19278,74755717
73,3,19580,74849524
73,4,19230,74856475
74,4,19581,74861440
73,0,19582,74927228
61,4,19392,74933633
61,3,19271,74933740
61,3,19284,74933750
70,4,19398,74945639
61,4,19425,74998509
73,4,19511,75078445
73,2,19583,75079121
73,4,19353,75079685
73,4,19584,75080381
73,4,19585,75082374
67,4,19586,75101551
67,1,19587,75101684
73,4,19588,75276133
73,4,19589,75278374
73,2,19590,75280874
0,4,19437,75434099
0,2,19574,75434986
45,3,19320,75437444
35,3,19400,75451098
35,2,19586,75451624
57,3,19511,75457341
57,3,19323,75457796
57,4,19392,75458544
73,4,19250,75459521
57,3,19591,75467229
6,3,19524,75789911
75,0,19276,75848232
40,4,19592,75867363
40,3,19285,75868520
40,0,19329,75870176
40,2,19393,75871607
76,3,19276,75901414
73,4,19593,75949130
73,4,19594,75949696
73,2,19595,75952551
73,4,19596,75953903
75,3,19356,75982929
73,0,19432,76059193
77,2,19272,76226009
77,4,19293,76242427
73,4,19597,76301572
73,3,19598,76302433
44,4,19599,76708031
74,4,19328,76771457
73,2,19342,76917538
56,0,19369,77015668
56,3,19278,77017426
29,3,19232,77068739
29,3,19397,77068878
29,4,19421,77068983
73,3,19262,77155598
78,2,19498,77256636
79,4,19428,77289037
80,3,19259,77439820
80,2,19375,77439984
80,2,19318,77440338
80,1,19267,77440848
80,3,19600,77441305
80,4,19350,77441632
80,3,19301,77442065
73,3,19601,77446057
73,4,19602,77447038
80,3,19338,77451878
80,3,19603,77453905
16,3,19261,77457469
54,3,19604,77597202
57,4,19280,77636078
57,4,19507,77636796
74,4,19400,77718665
74,4,19418,77722350
79,4,19474,77791942
79,4,19605,77792513
73,3,19606,77849754
23,3,19607,78215105
73,1,19608,78216441
73,4,19533,78217795
23,3,19609,78286605
73,4,19610,78360773
62,3,19267,78448915
80,4,19283,78554055
73,2,19309,78561112
73,3,19273,78561210
29,4,19337,78619082
29,4,19611,78619209
38,3,19335,78647578
81,1,19438,78810561
81,2,19226,78811392
81,3,19397,78813332
81,4,19534,78814451
73,3,19563,78819637
82,4,19513,78987723
83,3,19414,78988043
82,4,19244,78988985
82,3,19586,78989830
82,3,19357,79074323
82,4,19612,79075517
82,3,19613,79076209
82,3,19523,79076443
82,3,19614,79077858
82,4,19615,79097171
84,3,19325,79097334
82,3,19616,79098106
85,2,19613,79154072
73,4,19475,79174302
36,4,19232,79413404
36,0,19386,79413695
83,4,19293,79429556
83,0,19387,79432767
73,3,19238,79437910
83,3,19374,79491234
83,4,19501,79492658
83,1,19276,79494224
73,4,19617,79512152
73,4,19293,79512507
73,1,19618,79513676
73,2,19375,79513923
73,3,19317,79515023
65,3,19297,79529451
65,3,19619,79529726
65,3,19276,79530156
65,3,19357,79530532
9,4,19383,79666836
9,4,19387,79667343
83,3,19274,79718597
79,4,19620,79877164
86,1,19456,79939084
87,4,19621,79948461
88,4,19426,80004666
88,3,19525,80016018
88,4,19586,80089289
88,1,19267,80090550
88,3,19622,80090725
88,3,19392,80090856
88,4,19263,80098723
88,3,19250,80099716
89,3,19623,80266904
89,4,19553,80267322
90,3,19431,80280999
90,3,19553,80281282
90,0,19463,80281478
90,4,19274,80281750
90,3,19566,80281829
90,3,19245,80281886
90,4,19325,80281961
90,2,19250,80282338
90,2,19266,80282457
90,4,19328,80282580
90,4,19389,80282801
90,3,19296,80282921
91,4,19383,80336731
41,3,19391,80389982
41,4,19233,80390598
41,3,19624,80391005
88,2,19261,80428097
88,1,19518,80428322
88,3,19625,80430216
87,3,19626,80530711
73,4,19332,80530939
92,2,19627,80563329
92,1,19628,80563799
92,3,19629,80564099
92,2,19630,80564379
92,3,19566,80565092
92,3,19417,80565387
92,2,19320,80565593
92,2,19609,80565914
92,2,19631,80566513
92,4,19340,80566843
92,3,19632,80567080
92,3,19633,80567637
92,3,19634,80567729
92,3,19326,80567962
92,3,19635,80570363
87,4,19409,80602681
87,2,19636,80603325
92,3,19637,80649558
73,4,19638,80655858
93,1,19412,80712194
88,4,19494,80775766
88,3,19232,80776292
94,4,19293,80808424
94,4,19501,80808632
94,3,19374,80808819
94,2,19230,80809055
94,2,19516,80809456
94,2,19276,80809766
94,3,19274,80810030
94,3,19232,80810200
94,3,19461,80810435
94,3,19297,80810938
95,3,19266,80921542
93,3,19639,80975932
96,3,19640,80985945
29,3,19233,81074691
73,3,19641,81130789
83,3,19232,81151102
83,3,19297,81152065
87,1,19308,81172422
73,3,19642,81235756
73,4,19643,81236655
29,4,19363,81293381
73,4,19644,81390190
73,4,19645,81391312
41,1,19356,81399504
41,2,19232,81400044
41,4,19646,81400714
81,4,19376,81441598
73,3,19232,81477657
88,3,19639,81565536
29,3,19290,81575384
97,3,19587,81578161
97,4,19647,81579416
97,2,19456,81580020
98,3,19294,81585070
98,4,19370,81586965
99,4,19243,81636465
99,3,19648,81637105
99,2,19456,81648818
99,3,19519,81649372
99,3,19270,81649778
100,3,19270,81653546
100,4,19383,81662140
29,0,19649,81723575
88,0,19270,81724582
88,3,19390,81724900
88,2,19649,81750265
73,4,19650,81759373
73,4,19651,81763710
100,4,19492,81829676
88,1,19403,81898217
87,2,19233,81914294
99,1,19443,81917376
99,3,19262,82097571
99,4,19652,82097875
92,2,19295,82117228
92,2,19345,82118106
92,3,19314,82119753
92,3,19653,82120855
92,2,19398,82122811
99,3,19654,82129832
44,4,19655,82151505
91,4,19539,82184406
91,4,19498,82184791
87,3,19332,82205009
92,2,19332,82288755
101,4,19243,82344591
102,4,19583,82345223
102,3,19290,82345591
73,4,19656,82345811
102,2,19519,82346268
102,3,19268,82347167
102,2,19285,82347834
73,4,19657,82348021
102,3,19636,82348219
87,3,19264,82383987
35,2,19658,82424046
35,4,19578,82424333
103,3,19654,82433822
103,4,19362,82435418
103,4,19659,82436193
73,4,19660,82452250
104,3,19661,82513994
105,4,19459,82545539
73,4,19662,82612905
105,4,19618,82634231
105,4,19456,82634688
71,3,19364,82635325
71,3,19540,82636140
71,1,19322,82637389
71,1,19376,82637810
71,3,19454,82639356
105,4,19250,82677337
105,4,19663,82677682
105,3,19284,82678918
105,0,19392,82680111
105,3,19483,82680979
105,1,19238,82681285
105,4,19326,82681847
105,3,19622,82682323
105,3,19419,82682832
98,4,19664,82711249
98,3,19228,82713135
103,3,19506,82713703
103,4,19665,82714788
97,4,19662,82720013
97,3,19666,82721537
97,4,19667,82722142
106,3,19276,82722377
97,3,19668,82723076
97,4,19669,82724180
97,3,19670,82724998
98,3,19227,82725424
97,3,19671,82726086
107,4,19414,82763818
107,3,19391,82764361
107,4,19293,82764804
106,2,19318,82767695
107,4,19448,82779649
107,2,19299,82781341
108,4,19459,82781754
104,3,19244,82788462
73,4,19459,82789186
73,4,19672,82792273
73,4,19673,82792918
98,3,19225,82808407
98,2,19234,82809930
98,4,19245,82812070
106,2,19345,82843922
107,4,19277,82849905
29,1,19648,82860677
109,2,19376,82865008
106,4,19274,82885013
109,1,19325,82887643
109,4,19566,82890534
106,3,19674,82950402
29,2,19295,82956225
29,3,19243,82956348
29,3,19245,82956481
97,2,19455,82965955
97,4,19675,82980286
97,2,19273,82981653
97,1,19569,83029747
97,3,19231,83030259
97,4,19676,83031058
97,3,19677,83032356
97,4,19398,83032932
29,4,19438,83035055
93,3,19535,83045518
97,4,19597,83047016
97,3,19678,83047826
97,3,19285,83049691
97,3,19679,83050700
97,3,19397,83118571
97,3,19250,83119217
103,3,19680,83119556
97,3,19281,83119755
97,2,19292,83121211
103,2,19527,83132714
38,2,19383,83201354
103,2,19403,83209242
103,4,19428,83210268
103,2,19408,83212153
99,3,19515,83244490
103,3,19462,83286873
85,1,19681,83318827
97,4,19414,83322378
97,3,19290,83323082
97,3,19325,83323965
103,4,19305,83324546
103,4,19682,83325559
103,4,19683,83326428
97,3,19570,83327099
103,4,19534,83328141
97,3,19684,83328436
103,3,19685,83329279
109,3,19417,83330065
109,2,19684,83331084
109,3,19292,83331726
108,3,19316,83367623
108,3,19686,83368372
108,2,19687,83370581
108,2,19249,83371361
108,3,19373,83372121
98,3,19445,83378545
98,4,19362,83380108
98,3,19574,83389198
108,2,19688,83392315
108,2,19689,83457257
103,3,19690,83466575
98,3,19241,83467744
98,1,19329,83469262
97,3,19391,83469623
98,2,19691,83470865
97,3,19616,83472781
98,3,19265,83473012
98,3,19395,83474953
98,2,19430,83480270
103,2,19692,83482286
103,2,19437,83484820
97,3,19280,83486257
103,3,19254,83486760
103,3,19639,83488275
103,2,19693,83489328
103,4,19694,83490466
97,2,19695,83491902
97,3,19566,83492898
97,3,19381,83493558
109,0,19329,83497164
103,4,19696,83499063
109,3,19569,83499700
103,4,19697,83499753
98,3,19246,83549194
98,3,19698,83550767
109,4,19630,83552027
98,3,19378,83552299
98,2,19506,83553631
98,2,19291,83556160
98,3,19354,83559205
97,4,19326,83571418
97,4,19613,83572297
97,2,19444,83573115
97,4,19421,83575807
97,4,19278,83577265
97,4,19320,83579491
6,3,19228,83587311
100,2,19451,83629210
100,3,19546,83629795
98,3,19699,83631747
98,4,19243,83633036
98,4,19700,83634783
97,3,19701,83640212
98,4,19702,83641621
98,2,19229,83646066
98,2,19311,83719227
98,4,19428,83723439
98,3,19283,83724832
98,3,19533,83726517
88,3,19326,83728774
59,2,19548,83761265
59,3,19703,83761743
59,1,19233,83762117
59,3,19261,83763078
103,3,19704,83767683
103,4,19705,83769201
103,3,19294,83770391
97,3,19706,83798680
103,4,19421,83800500
103,3,19261,83806123
97,3,19707,83829145
97,3,19708,83830083
97,2,19709,83830725
100,3,19710,83830731
100,4,19541,83831890
97,3,19540,83832018
100,3,19497,83835515
100,2,19711,83838081
100,3,19545,83842251
100,3,19712,83843083
100,3,19713,83843692
100,3,19714,83844660
100,3,19715,83846813
100,4,19424,83847710
100,3,19716,83849088
100,4,19520,83849652
103,2,19717,83884603
103,3,19245,83884852
103,2,19229,83885579
99,3,19437,83886447
109,3,19438,83972995
101,4,19718,83973181
109,2,19226,83973738
101,2,19368,83975513
109,1,19719,83975857
98,3,19266,83976992
98,4,19720,83977874
98,3,19721,83978976
98,4,19269,83982170
98,3,19449,83993481
98,2,19590,83995141
97,3,19639,84002865
97,3,19645,84004327
97,3,19426,84005292
98,3,19476,84064671
98,4,19272,84065778
98,4,19421,84066805
98,3,19368,84081633
98,3,19439,84082472
73,2,19235,84082600
73,1,19265,84082779
73,2,19267,84082949
91,4,19399,84082989
91,4,19577,84083119
88,3,19332,84142372
88,3,19368,84143083
98,1,19722,84150492
98,3,19480,84150931
98,2,19358,84151847
98,2,19281,84152701
98,4,19723,84160032
98,4,19724,84161163
98,3,19392,84164594
97,4,19541,84167712
97,3,19725,84169581
97,4,19417,84170677
97,3,19531,84171378
98,3,19567,84237868
98,3,19382,84238785
98,3,19423,84239830
98,2,19295,84240824
29,3,19281,84242181
29,3,19726,84242350
29,4,19575,84242560
98,4,19727,84250603
110,4,19720,84256774
91,4,19397,84292359
91,4,19337,84293164
73,2,19347,84319148
110,4,19603,84320216
110,4,19243,84320298
98,1,19728,84325129
98,2,19270,84329439
98,3,19268,84331162
97,4,19259,84338897
97,4,19729,84339517
98,4,19622,84339667
97,4,19532,84340030
97,3,19730,84340567
97,4,19731,84341720
98,4,19705,84342429
